token,tau,pinball
AVA,0.75,0.020011277807195887
AVA,0.95,0.02498217433821709
AVA,0.05,0.01097629603109971
AVA,0.25,0.029798098721432135
AVA,0.5,0.0812374811467219
AVA,0.75,0.07003386834155927
AVA,0.95,0.03531450580309272
AVA,0.05,0.020649643761283493
AVA,0.25,0.04713564801428712
AVA,0.5,0.04692724203197285
AVA,0.75,0.03973462032482395
AVA,0.95,0.02674968877872667
AVA,0.05,0.015347228899169228
AVA,0.25,0.04305536263418277
AVA,0.5,0.0321133465339063
AVA,0.75,0.05066634570276398
AVA,0.95,0.03100767532990699
BOME,0.05,0.008637649979090903
BOME,0.25,0.021540862947374746
BOME,0.5,0.00999151740675145
BOME,0.75,0.0137893842902661
BOME,0.95,0.010076951390603309
BOME,0.05,0.010311718307576921
BOME,0.25,0.030074676191524166
BOME,0.5,0.02467498083768833
BOME,0.75,0.013495157628608206
BOME,0.95,0.006520051991475452
BOME,0.05,0.010707928651148196
BOME,0.25,0.021543264834594022
BOME,0.5,0.021983975342710765
BOME,0.75,0.022288163686242604
BOME,0.95,0.014475877363611537
BOME,0.05,0.009441466088554009
BOME,0.25,0.0257071065114495
BOME,0.5,0.02159840765593388
BOME,0.75,0.02586726365240635
BOME,0.95,0.007705914628634782
BOME,0.05,0.011036539116260733
BOME,0.25,0.0323442930949857
BOME,0.5,0.021110788871339492
BOME,0.75,0.010410820033503382
BOME,0.95,0.010944713921109702
BOME,0.05,0.008989438825242531
BOME,0.25,0.022638717683923063
BOME,0.5,0.03309413617315413
BOME,0.75,0.017590132777948544
BOME,0.95,0.011831780928364573
BOME,0.05,0.011594456286592203
BOME,0.25,0.01999715277179436
BOME,0.5,0.011661571043734895
BOME,0.75,0.02746472401671406
BOME,0.95,0.018176448526833613
BOME,0.05,0.010436976064751169
BOME,0.25,0.030894679983151655
BOME,0.5,0.017880357752679012
BOME,0.75,0.012543725685845298
BOME,0.95,0.009147772132624469
BOME,0.05,0.009325558474586536
BOME,0.25,0.02252936837575017
BOME,0.5,0.010237498714292536
BOME,0.75,0.017543740097530337
BOME,0.95,0.011380947456708106
BOME,0.05,0.007786409068013082
BOME,0.25,0.014125538088298263
BOME,0.5,0.008576799489986138
BOME,0.75,0.0202953004547984
BOME,0.95,0.012812141932276151
BOME,0.05,0.008254991208283654
BOME,0.25,0.013985343914881154
BOME,0.5,0.013909717980503227
BOME,0.75,0.024053308654318165
BOME,0.95,0.011622049491614215
BOME,0.05,0.008562007144220113
BOME,0.25,0.030124798405026066
BOME,0.5,0.030617724796569087
BOME,0.75,0.015405154228969048
BOME,0.95,0.00796157970420276
BOME,0.05,0.00878041748280045
BOME,0.25,0.003246770481177976
BOME,0.5,0.01608771227816788
BOME,0.75,0.0265456130896955
BOME,0.95,0.009874431171786005
BOME,0.05,0.007132008028264996
BOME,0.25,0.015673566120551322
BOME,0.5,0.017141051806480748
BOME,0.75,0.022848818878858507
BOME,0.95,0.009785721734484347
BOME,0.05,0.009379191599214484
BOME,0.25,0.011441555051717477
BOME,0.5,0.015035984388678675
BOME,0.75,0.005692678567530721
BOME,0.95,0.010471889527703426
BOME,0.05,0.009169661508062409
BOME,0.25,0.015563025815627901
BOME,0.5,0.01724945399841099
BOME,0.75,0.013733499908380813
BOME,0.95,0.010531640428348516
BOME,0.05,0.007254559300058951
BOME,0.25,0.015131581620315712
BOME,0.5,0.012537241386536835
BOME,0.75,0.014805677383159785
BOME,0.95,0.008780413195309065
BOME,0.05,0.008617665309183826
