timestamp,token,tau,pinball
2025-03-02 12:00:00,$WIF,0.25,0.05687600703713873
2025-03-03 00:00:00,$WIF,0.25,0.08067434668537725
2025-03-03 12:00:00,$WIF,0.25,0.01631467540672545
2025-03-04 00:00:00,$WIF,0.25,0.02128146027619065
2025-03-04 12:00:00,$WIF,0.25,0.025830772684894372
2025-03-05 00:00:00,$WIF,0.25,0.0029899941876502523
2025-03-02 12:00:00,$WIF,0.5,0.09910745766922005
2025-03-03 00:00:00,$WIF,0.5,0.14359181688822992
2025-03-03 12:00:00,$WIF,0.5,0.01463033821455895
2025-03-04 00:00:00,$WIF,0.5,0.0351631940134909
2025-03-04 12:00:00,$WIF,0.5,0.04561838321841205
2025-03-05 00:00:00,$WIF,0.5,0.0017718257688953548
2025-03-02 12:00:00,$WIF,0.75,0.12725390440655582
2025-03-03 00:00:00,$WIF,0.75,0.19444999066412444
2025-03-03 12:00:00,$WIF,0.75,0.00577007401445615
2025-03-04 00:00:00,$WIF,0.75,0.02096440707460133
2025-03-04 12:00:00,$WIF,0.75,0.0469120263937152
2025-03-05 00:00:00,$WIF,0.75,0.0044475022866718
2025-03-02 12:00:00,$WIF,0.9,0.0756384697376795
2025-03-03 00:00:00,$WIF,0.9,0.157964143991356
2025-03-03 12:00:00,$WIF,0.9,0.018010321351865227
2025-03-04 00:00:00,$WIF,0.9,0.009916899301640497
2025-03-04 12:00:00,$WIF,0.9,0.002351282521065779
2025-03-05 00:00:00,$WIF,0.9,0.008179099120012098
2025-03-05 12:00:00,$WIF,0.1,0.04122066780754252
2025-04-04 12:00:00,$WIF,0.1,0.18825556318435394
2025-04-05 00:00:00,$WIF,0.1,0.0987830305416847
2025-04-05 12:00:00,$WIF,0.1,0.06224497166758519
2025-04-06 00:00:00,$WIF,0.1,0.0635780683044438
2025-04-06 12:00:00,$WIF,0.1,0.13650214494022594
2025-03-05 12:00:00,$WIF,0.25,0.08715497166460041
2025-04-04 12:00:00,$WIF,0.25,0.21434094240357882
2025-04-05 00:00:00,$WIF,0.25,0.1414217224705303
2025-04-05 12:00:00,$WIF,0.25,0.10370297066371667
2025-04-06 00:00:00,$WIF,0.25,0.11083911427512891
2025-04-06 12:00:00,$WIF,0.25,0.1706893437204195
2025-03-05 12:00:00,$WIF,0.5,0.06983762892269249
2025-04-04 12:00:00,$WIF,0.5,0.15566314080607857
2025-04-05 00:00:00,$WIF,0.5,0.10741504394756676
2025-04-05 12:00:00,$WIF,0.5,0.0806535717626398
2025-04-06 00:00:00,$WIF,0.5,0.0867499407807732
2025-04-06 12:00:00,$WIF,0.5,0.1264456860958866
2025-03-05 12:00:00,$WIF,0.75,0.038193370373180345
2025-04-04 12:00:00,$WIF,0.75,0.09278534154731902
2025-04-05 00:00:00,$WIF,0.75,0.0670933657771215
2025-04-05 12:00:00,$WIF,0.75,0.05412278731668023
2025-04-06 00:00:00,$WIF,0.75,0.05725734210676637
2025-04-06 12:00:00,$WIF,0.75,0.07775513512336085
2025-03-05 12:00:00,$WIF,0.9,0.019206815243473053
2025-04-04 12:00:00,$WIF,0.9,0.055058661992063274
2025-04-05 00:00:00,$WIF,0.9,0.04290035887485432
2025-04-05 12:00:00,$WIF,0.9,0.03820431664910447
2025-04-06 00:00:00,$WIF,0.9,0.039561782902362265
2025-04-06 12:00:00,$WIF,0.9,0.04854080453984538
2025-04-07 00:00:00,$WIF,0.1,0.0627257553916942
2025-04-07 12:00:00,$WIF,0.1,0.025806022495133443
2025-04-08 00:00:00,$WIF,0.1,0.02136394946500915
2025-04-08 12:00:00,$WIF,0.1,0.01970535376950326
2025-04-09 00:00:00,$WIF,0.1,0.01370592094000405
2025-04-09 12:00:00,$WIF,0.1,0.03108001296841345
2025-04-07 00:00:00,$WIF,0.25,0.16130169334196648
2025-04-07 12:00:00,$WIF,0.25,0.024872319022379
2025-04-08 00:00:00,$WIF,0.25,0.013830612060619148
2025-04-08 12:00:00,$WIF,0.25,0.008314611817385575
2025-04-09 00:00:00,$WIF,0.25,0.006166449555378151
2025-04-09 12:00:00,$WIF,0.25,0.025581268930747927
2025-04-07 00:00:00,$WIF,0.5,0.13176340234254535
2025-04-07 12:00:00,$WIF,0.5,0.0233161465677883
2025-04-08 00:00:00,$WIF,0.5,0.0012750497199691402
2025-04-08 12:00:00,$WIF,0.5,0.0106699581028106
2025-04-09 00:00:00,$WIF,0.5,0.028324490060342853
2025-04-09 12:00:00,$WIF,0.5,0.016416695534638655
2025-04-07 00:00:00,$WIF,0.75,0.08577631499436622
2025-04-07 12:00:00,$WIF,0.75,0.001487642319765576
2025-04-08 00:00:00,$WIF,0.75,0.013116151407678151
2025-04-08 12:00:00,$WIF,0.75,0.01912727969796465
2025-04-09 00:00:00,$WIF,0.75,0.0254118146124249
2025-04-09 12:00:00,$WIF,0.75,0.008493642098308055
2025-04-07 00:00:00,$WIF,0.9,0.058184062585458725
2025-04-07 12:00:00,$WIF,0.9,0.016369915652297867
2025-04-08 00:00:00,$WIF,0.9,0.021750872084266498
2025-04-08 12:00:00,$WIF,0.9,0.024201672655057054
2025-04-09 00:00:00,$WIF,0.9,0.023664209343674157
2025-04-09 12:00:00,$WIF,0.9,0.0053200748683522175
2025-04-10 00:00:00,$WIF,0.1,0.02939791887883137
2025-04-10 12:00:00,$WIF,0.1,0.022054066568245694
2025-04-11 00:00:00,$WIF,0.1,0.029243074592222352
2025-04-11 12:00:00,$WIF,0.1,0.03698186056583122
2025-04-12 00:00:00,$WIF,0.1,0.037854097847003124
2025-04-12 12:00:00,$WIF,0.1,0.03857416571689021
2025-04-10 00:00:00,$WIF,0.25,0.02543202479286355
2025-04-10 12:00:00,$WIF,0.25,0.006432740573699975
2025-04-11 00:00:00,$WIF,0.25,0.025458876455176277
2025-04-11 12:00:00,$WIF,0.25,0.04505821993214557
2025-04-12 00:00:00,$WIF,0.25,0.04852212760237237
2025-04-12 12:00:00,$WIF,0.25,0.049152924667413375
2025-04-10 00:00:00,$WIF,0.5,0.01882220131625055
2025-04-10 12:00:00,$WIF,0.5,0.019602802750542898
2025-04-11 00:00:00,$WIF,0.5,0.01915187956009945
2025-04-11 12:00:00,$WIF,0.5,0.0585188188760028
2025-04-12 00:00:00,$WIF,0.5,0.06630217719465445
2025-04-12 12:00:00,$WIF,0.5,0.06678418958495194
2025-04-10 00:00:00,$WIF,0.75,0.002285024564215074
2025-04-10 12:00:00,$WIF,0.75,0.02068989278167615
2025-04-11 00:00:00,$WIF,0.75,0.0035101073296132726
2025-04-11 12:00:00,$WIF,0.75,0.0499388875564626
2025-04-12 00:00:00,$WIF,0.75,0.0591145870649094
2025-04-12 12:00:00,$WIF,0.75,0.062360904353846336
2025-04-10 00:00:00,$WIF,0.9,0.014949360092494448
2025-04-10 12:00:00,$WIF,0.9,0.021342146800356083
2025-04-11 00:00:00,$WIF,0.9,0.017107299463440924
2025-04-11 12:00:00,$WIF,0.9,0.008477217962154969
2025-04-12 00:00:00,$WIF,0.9,0.008253526548840977
2025-04-12 12:00:00,$WIF,0.9,0.006811364762253106
2025-04-13 00:00:00,$WIF,0.1,0.03959877336374962
2025-04-13 12:00:00,$WIF,0.1,0.027992799795504498
2025-04-14 00:00:00,$WIF,0.1,0.022790933042585372
2025-04-14 12:00:00,$WIF,0.1,0.024493145904288933
2025-04-15 00:00:00,$WIF,0.1,0.02018708488077158
2025-04-15 12:00:00,$WIF,0.1,0.009449225160444247
2025-04-13 00:00:00,$WIF,0.25,0.05938018356860065
2025-04-13 12:00:00,$WIF,0.25,0.030977730949256575
2025-04-14 00:00:00,$WIF,0.25,0.025131851632253826
2025-04-14 12:00:00,$WIF,0.25,0.0250167948493626
2025-04-15 00:00:00,$WIF,0.25,0.0135439890782596
2025-04-15 12:00:00,$WIF,0.25,0.018374751913149828
2025-04-13 00:00:00,$WIF,0.5,0.09234920057668569
2025-04-13 12:00:00,$WIF,0.5,0.03595261620550999
2025-04-14 00:00:00,$WIF,0.5,0.029033382615034603
2025-04-14 12:00:00,$WIF,0.5,0.0258895430911521
2025-04-15 00:00:00,$WIF,0.5,0.00247216274073965
2025-04-15 12:00:00,$WIF,0.5,0.03208182141242911
2025-04-13 00:00:00,$WIF,0.75,0.10445073102653085
2025-04-13 12:00:00,$WIF,0.75,0.018928038370916923
2025-04-14 00:00:00,$WIF,0.75,0.004246828644280498
2025-04-14 12:00:00,$WIF,0.75,0.0005435077564717762
2025-04-15 00:00:00,$WIF,0.75,0.01551631953730075
2025-04-15 12:00:00,$WIF,0.75,0.032626092699295756
2025-04-13 00:00:00,$WIF,0.9,0.002677825813245388
2025-04-13 12:00:00,$WIF,0.9,0.011476615925483642
2025-04-14 00:00:00,$WIF,0.9,0.015155054292071125
2025-04-14 12:00:00,$WIF,0.9,0.016403338265046075
2025-04-15 00:00:00,$WIF,0.9,0.026309408904125014
2025-04-15 12:00:00,$WIF,0.9,0.032952655471415716
2025-04-16 00:00:00,$WIF,0.1,0.010366528579437909
2025-04-16 12:00:00,$WIF,0.1,0.011923586919722149
2025-04-17 00:00:00,$WIF,0.1,0.008262605607566151
2025-04-17 12:00:00,$WIF,0.1,0.007376659864616131
2025-04-18 00:00:00,$WIF,0.1,0.011161649925805851
2025-04-18 12:00:00,$WIF,0.1,0.0163328939004112
2025-04-16 00:00:00,$WIF,0.25,0.023999164715445456
2025-04-16 12:00:00,$WIF,0.25,0.007236927522099548
2025-04-17 00:00:00,$WIF,0.25,0.007342300759834275
2025-04-17 12:00:00,$WIF,0.25,0.0006253285304553755
2025-04-18 00:00:00,$WIF,0.25,0.008114593336952474
2025-04-18 12:00:00,$WIF,0.25,0.01033778301125815
2025-04-16 00:00:00,$WIF,0.5,0.03861013849057025
2025-04-16 12:00:00,$WIF,0.5,0.0005741714739380954
2025-04-17 00:00:00,$WIF,0.5,0.020297498910240748
2025-04-17 12:00:00,$WIF,0.5,0.01285028069032055
2025-04-18 00:00:00,$WIF,0.5,0.0258157217314119
2025-04-18 12:00:00,$WIF,0.5,0.0003459315293364504
2025-04-16 00:00:00,$WIF,0.75,0.029063694531182623
2025-04-16 12:00:00,$WIF,0.75,0.009931867221338701
2025-04-17 00:00:00,$WIF,0.75,0.0190631500216339
2025-04-17 12:00:00,$WIF,0.75,0.015754220706794175
2025-04-18 00:00:00,$WIF,0.75,0.020683502656542976
2025-04-18 12:00:00,$WIF,0.75,0.006301175119942599
2025-04-16 00:00:00,$WIF,0.9,0.023335828155550017
2025-04-16 12:00:00,$WIF,0.9,0.015546484669779067
2025-04-17 00:00:00,$WIF,0.9,0.018322540688469793
2025-04-17 12:00:00,$WIF,0.9,0.017496584716678316
2025-04-18 00:00:00,$WIF,0.9,0.017604171211621597
2025-04-18 12:00:00,$WIF,0.9,0.010289439109509997
2025-04-19 00:00:00,$WIF,0.1,0.02193745340834786
2025-04-19 12:00:00,$WIF,0.1,0.021745769181988762
2025-04-20 00:00:00,$WIF,0.1,0.021700626694476362
2025-04-20 12:00:00,$WIF,0.1,0.0253116801431206
2025-04-21 00:00:00,$WIF,0.1,0.020745007739890194
2025-04-21 12:00:00,$WIF,0.1,0.020522798824100203
2025-04-19 00:00:00,$WIF,0.25,0.028311207675047474
2025-04-19 12:00:00,$WIF,0.25,0.0115083433615123
2025-04-20 00:00:00,$WIF,0.25,0.016095980936515403
2025-04-20 12:00:00,$WIF,0.25,0.0218509703538801
2025-04-21 00:00:00,$WIF,0.25,0.01074071047811205
2025-04-21 12:00:00,$WIF,0.25,0.010858587102929501
2025-04-19 00:00:00,$WIF,0.5,0.0389341314528802
2025-04-19 12:00:00,$WIF,0.5,0.0055540330059484985
2025-04-20 00:00:00,$WIF,0.5,0.006754904673247103
2025-04-20 12:00:00,$WIF,0.5,0.0160831207051459
2025-04-21 00:00:00,$WIF,0.5,0.0059331182915182
2025-04-21 12:00:00,$WIF,0.5,0.005248432432354996
2025-04-19 00:00:00,$WIF,0.75,0.04702346299194833
2025-04-19 12:00:00,$WIF,0.75,0.012828682891145124
2025-04-20 00:00:00,$WIF,0.75,0.007147470915864571
2025-04-20 12:00:00,$WIF,0.75,0.0022434995671504476
2025-04-21 00:00:00,$WIF,0.75,0.012295646491811602
2025-04-21 12:00:00,$WIF,0.75,0.013863564967950995
2025-04-19 00:00:00,$WIF,0.9,0.015468312515798967
2025-04-19 12:00:00,$WIF,0.9,0.017193472822263117
2025-04-20 00:00:00,$WIF,0.9,0.015488896269331578
2025-04-20 12:00:00,$WIF,0.9,0.013239471730528257
2025-04-21 00:00:00,$WIF,0.9,0.016113163411987638
2025-04-21 12:00:00,$WIF,0.9,0.01903264448930858
2025-04-22 00:00:00,$WIF,0.1,0.011802776320277512
2025-04-22 12:00:00,$WIF,0.1,0.01838285389092588
2025-04-23 00:00:00,$WIF,0.1,0.02855289462112025
2025-04-23 12:00:00,$WIF,0.1,0.023582199989624374
2025-04-24 00:00:00,$WIF,0.1,0.015581281610352334
2025-04-24 12:00:00,$WIF,0.1,0.022455521821022773
2025-04-22 00:00:00,$WIF,0.25,0.019243031973501745
2025-04-22 12:00:00,$WIF,0.25,0.02283809580527125
2025-04-23 00:00:00,$WIF,0.25,0.05504512045250365
2025-04-23 12:00:00,$WIF,0.25,0.037773560670884276
2025-04-24 00:00:00,$WIF,0.25,0.011599106541395378
