token,fold,tau,pinball_loss
FWOG,8,0.9,0.02612341711526964
FWOG,9,0.1,0.20297856023587021
FWOG,9,0.25,0.1691488001965585
FWOG,9,0.5,0.11276586679770567
FWOG,9,0.75,0.0581155787085846
FWOG,9,0.9,0.023246231483433837
FWOG,10,0.1,0.10422752962191867
FWOG,10,0.25,0.08685627468493222
FWOG,10,0.5,0.05790418312328815
FWOG,10,0.75,0.03052556756766499
FWOG,10,0.9,0.012210227027065998
FWOG,11,0.1,0.04739052897324194
FWOG,11,0.25,0.04816793989305066
FWOG,11,0.5,0.04946362475939851
FWOG,11,0.75,0.03575394925535473
FWOG,11,0.9,0.02370628565857971
FWOG,12,0.1,0.13872705963093332
FWOG,12,0.25,0.11560588302577779
FWOG,12,0.5,0.07707058868385185
FWOG,12,0.75,0.04034143297499157
FWOG,12,0.9,0.03122334103504674
FWOG,13,0.1,0.08200496716042714
FWOG,13,0.25,0.06833747263368929
FWOG,13,0.5,0.04555831508912619
FWOG,13,0.75,0.03244047615912136
FWOG,13,0.9,0.02082891514990341
FWOG,14,0.1,0.12076211185473847
FWOG,14,0.25,0.10063509321228203
FWOG,14,0.5,0.06709006214152137
FWOG,14,0.75,0.036734531873092814
FWOG,14,0.9,0.014693812749237123
FWOG,15,0.1,0.08924006969805316
FWOG,15,0.25,0.07436672474837763
FWOG,15,0.5,0.049577816498918424
FWOG,15,0.75,0.024788908249459212
FWOG,15,0.9,0.009915563299783681
FWOG,16,0.1,0.021974284403002114
FWOG,16,0.25,0.04733526657690057
FWOG,16,0.5,0.08888056584350552
FWOG,16,0.75,0.09848741088173853
FWOG,16,0.9,0.0657171088685743
FWOG,17,0.1,0.032493830566109896
FWOG,17,0.25,0.08115267658079421
FWOG,17,0.5,0.16230535316158842
FWOG,17,0.75,0.21127544276151097
FWOG,17,0.9,0.11053057233544143
FWOG,18,0.1,0.11185192710300619
FWOG,18,0.25,0.09570344784373469
FWOG,18,0.5,0.06878931574494884
FWOG,18,0.75,0.04687366325430467
FWOG,18,0.9,0.02896423483611744
FWOG,19,0.1,0.33018294444256024
FWOG,19,0.25,0.27515245370213354
FWOG,19,0.5,0.18343496913475568
FWOG,19,0.75,0.09790850437781677
FWOG,19,0.9,0.045973175016898106
FWOG,20,0.1,0.20242916845691483
FWOG,20,0.25,0.1686909737140957
FWOG,20,0.5,0.11246064914273046
FWOG,20,0.75,0.05623032457136523
FWOG,20,0.9,0.02249212982854609
FWOG,21,0.1,0.14961696300198601
FWOG,21,0.25,0.12468080250165502
FWOG,21,0.5,0.08312053500110335
FWOG,21,0.75,0.04179232218750015
FWOG,21,0.9,0.018994472730437577
FWOG,22,0.1,0.09447005927673119
FWOG,22,0.25,0.07945660493097996
FWOG,22,0.5,0.05443418102139456
FWOG,22,0.75,0.02941175711180917
FWOG,22,0.9,0.014398302766057932
FWOG,23,0.1,0.024563995685598018
FWOG,23,0.25,0.03347491087993817
FWOG,23,0.5,0.02824421430757901
FWOG,23,0.75,0.02453406282368929
FWOG,23,0.9,0.02010129379869158
FWOG,24,0.1,0.07750930723450232
FWOG,24,0.25,0.0706273154792935
FWOG,24,0.5,0.04708487698619566
FWOG,24,0.75,0.025235506463885685
FWOG,24,0.9,0.011006560343831705
Fartcoin,0,0.1,0.12172861486347973
Fartcoin,0,0.25,0.1024435850540869
Fartcoin,0,0.5,0.07030186870509886
Fartcoin,0,0.75,0.03763342993301373
Fartcoin,0,0.9,0.020435277065843808
Fartcoin,1,0.1,0.044213002748209
Fartcoin,1,0.25,0.04269280733700493
Fartcoin,1,0.5,0.04015914831833147
Fartcoin,1,0.75,0.03261571368426363
Fartcoin,1,0.9,0.020786306890013054
Fartcoin,2,0.1,0.06626032031711201
Fartcoin,2,0.25,0.05586073975726084
Fartcoin,2,0.5,0.03852810549084222
Fartcoin,2,0.75,0.025017320164586788
Fartcoin,2,0.9,0.017402411667077813
Fartcoin,3,0.1,0.0378551664790116
Fartcoin,3,0.25,0.039526492542924695
Fartcoin,3,0.5,0.042312035982779855
Fartcoin,3,0.75,0.04189869610794723
Fartcoin,3,0.9,0.023073134096122754
Fartcoin,4,0.1,0.04800929746816523
Fartcoin,4,0.25,0.05224038274571182
Fartcoin,4,0.5,0.040573047704767655
Fartcoin,4,0.75,0.03971377292932423
Fartcoin,4,0.9,0.02119347286146048
Fartcoin,5,0.1,0.12207564287497387
Fartcoin,5,0.25,0.12000580293232481
Fartcoin,5,0.5,0.09470523277283144
Fartcoin,5,0.75,0.07899923893052357
Fartcoin,5,0.9,0.039374316152250115
Fartcoin,6,0.1,0.13853336469423141
Fartcoin,6,0.25,0.11544447057852619
Fartcoin,6,0.5,0.07696298038568412
Fartcoin,6,0.75,0.03848149019284206
Fartcoin,6,0.9,0.016285785711599318
Fartcoin,7,0.1,0.023229227011670798
Fartcoin,7,0.25,0.020526977978163195
Fartcoin,7,0.5,0.015763104361964694
Fartcoin,7,0.75,0.02267230206364589
Fartcoin,7,0.9,0.018626287792835993
Fartcoin,8,0.1,0.054614183820719746
Fartcoin,8,0.25,0.05031233501486134
Fartcoin,8,0.5,0.040500172830240704
Fartcoin,8,0.75,0.039071568919691956
Fartcoin,8,0.9,0.03519649292811694
Fartcoin,9,0.1,0.13683318380389628
Fartcoin,9,0.25,0.11446757611362655
Fartcoin,9,0.5,0.07719156329651038
Fartcoin,9,0.75,0.045604421465287946
Fartcoin,9,0.9,0.030490065819526208
Fartcoin,10,0.1,0.037707567900279085
Fartcoin,10,0.25,0.051967951048578605
Fartcoin,10,0.5,0.07573525629574447
Fartcoin,10,0.75,0.06187109695887603
Fartcoin,10,0.9,0.01606016886507466
Fartcoin,11,0.1,0.044667022116160436
Fartcoin,11,0.25,0.05112386795111079
Fartcoin,11,0.5,0.06188527767602805
Fartcoin,11,0.75,0.06088856903729901
Fartcoin,11,0.9,0.026664305284934145
Fartcoin,12,0.1,0.24954724049187726
Fartcoin,12,0.25,0.20795603374323104
Fartcoin,12,0.5,0.13863735582882072
Fartcoin,12,0.75,0.07116709808879944
Fartcoin,12,0.9,0.029812161866915005
Fartcoin,13,0.1,0.15945208397455082
Fartcoin,13,0.25,0.13318248032926763
Fartcoin,13,0.5,0.089399807587129
Fartcoin,13,0.75,0.05360091524847338
Fartcoin,13,0.9,0.03091841728425102
Fartcoin,14,0.1,0.12209612373197155
Fartcoin,14,0.25,0.10174676977664297
Fartcoin,14,0.5,0.06783117985109531
Fartcoin,14,0.75,0.04730375507036597
Fartcoin,14,0.9,0.02748041736847373
Fartcoin,15,0.1,0.10438713487726191
Fartcoin,15,0.25,0.08885783986437157
Fartcoin,15,0.5,0.06297568150955433
Fartcoin,15,0.75,0.03739746281458505
Fartcoin,15,0.9,0.019302057421461374
Fartcoin,16,0.1,0.07345071689504604
Fartcoin,16,0.25,0.08600308885222722
Fartcoin,16,0.5,0.10692370878086256
Fartcoin,16,0.75,0.1263522721304793
Fartcoin,16,0.9,0.13733047680555616
Fartcoin,17,0.1,0.02845015455608586
Fartcoin,17,0.25,0.05298818212842735
Fartcoin,17,0.5,0.09388489474899649
Fartcoin,17,0.75,0.11144303517051696
Fartcoin,17,0.9,0.11994320303441453
Fartcoin,18,0.1,0.24198119824601938
Fartcoin,18,0.25,0.20165099853834947
Fartcoin,18,0.5,0.13443399902556633
Fartcoin,18,0.75,0.06721699951278316
Fartcoin,18,0.9,0.04951154832622181
Fartcoin,19,0.1,0.17204631539387857
Fartcoin,19,0.25,0.14337192949489877
Fartcoin,19,0.5,0.09558128632993251
Fartcoin,19,0.75,0.04779064316496626
Fartcoin,19,0.9,0.038653401418780195
Fartcoin,20,0.1,0.1397941290422052
Fartcoin,20,0.25,0.11669207434309516
Fartcoin,20,0.5,0.0781886498445784
Fartcoin,20,0.75,0.03968522534606167
Fartcoin,20,0.9,0.03842549884758064
Fartcoin,21,0.1,0.03457974247500945
Fartcoin,21,0.25,0.03419513858008806
Fartcoin,21,0.5,0.03355413208855241
Fartcoin,21,0.75,0.018625915065869452
Fartcoin,21,0.9,0.009601267707807967
Fartcoin,22,0.1,0.15893997323308914
Fartcoin,22,0.25,0.13244997769424097
Fartcoin,22,0.5,0.08829998512949398
Fartcoin,22,0.75,0.05068237548268869
Fartcoin,22,0.9,0.022145515387960026
Fartcoin,23,0.1,0.08737231378367749
Fartcoin,23,0.25,0.07281026148639791
Fartcoin,23,0.5,0.04854017432426527
Fartcoin,23,0.75,0.032735028747634766
Fartcoin,23,0.9,0.01588522801979509
Fartcoin,24,0.1,0.10307256940964177
Fartcoin,24,0.25,0.08589380784136813
Fartcoin,24,0.5,0.05726253856091209
Fartcoin,24,0.75,0.028631269280456045
Fartcoin,24,0.9,0.01543114658689089
Fartcoin,25,0.1,0.03713252730060587
Fartcoin,25,0.25,0.030943772750504892
Fartcoin,25,0.5,0.02062918183366993
Fartcoin,25,0.75,0.010421613173694963
Fartcoin,25,0.9,0.012475140626020259
Fartcoin,26,0.1,0.02612732126906409
Fartcoin,26,0.25,0.03231580753787736
Fartcoin,26,0.5,0.03216314748028134
Fartcoin,26,0.75,0.02944022466557629
Fartcoin,26,0.9,0.01895486967681082
Fartcoin,27,0.1,0.05682852413469502
Fartcoin,27,0.25,0.053287408877047915
Fartcoin,27,0.5,0.04579500813803148
Fartcoin,27,0.75,0.04043368610618776
Fartcoin,27,0.9,0.027435646160854796
Fartcoin,28,0.1,0.05390012724128695
Fartcoin,28,0.25,0.044916772701072444
Fartcoin,28,0.5,0.0299445151340483
Fartcoin,28,0.75,0.01497225756702415
Fartcoin,28,0.9,0.010882208667191333
Fartcoin,29,0.1,0.042581015555161916
Fartcoin,29,0.25,0.035484179629301595
Fartcoin,29,0.5,0.02365611975286773
Fartcoin,29,0.75,0.011918306712490655
Fartcoin,29,0.9,0.0071908418916302895
Fartcoin,30,0.1,0.03527446310259224
Fartcoin,30,0.25,0.032105558572398926
Fartcoin,30,0.5,0.02682405102207673
Fartcoin,30,0.75,0.018939652932581152
Fartcoin,30,0.9,0.014342025413689584
Fartcoin,31,0.1,0.021471650600530218
Fartcoin,31,0.25,0.02553253966809767
Fartcoin,31,0.5,0.03230068811404343
Fartcoin,31,0.75,0.018720820634314284
Fartcoin,31,0.9,0.009577152383796477
Fartcoin,32,0.1,0.06269782918282242
Fartcoin,32,0.25,0.05255562983628564
Fartcoin,32,0.5,0.03565196425872431
Fartcoin,32,0.75,0.01874829868116298
Fartcoin,32,0.9,0.009909861184589525
Fartcoin,33,0.1,0.1352395057631397
Fartcoin,33,0.25,0.11269958813594975
Fartcoin,33,0.5,0.07513305875729984
Fartcoin,33,0.75,0.03756652937864992
Fartcoin,33,0.9,0.015026611751459964
Fartcoin,34,0.1,0.0627869724434613
Fartcoin,34,0.25,0.05564582985569233
Fartcoin,34,0.5,0.04374392554274406
Fartcoin,34,0.75,0.031842021229795785
Fartcoin,34,0.9,0.0089785117864747
GIGA,0,0.1,0.11539844245233204
GIGA,0,0.25,0.0971620133327737
GIGA,0,0.5,0.06668433355188606
GIGA,0,0.75,0.03317265089585981
GIGA,0,0.9,0.01777654888971719
GIGA,1,0.1,0.03603269348912451
GIGA,1,0.25,0.03926038305806761
GIGA,1,0.5,0.04463986567297279
GIGA,1,0.75,0.047458403583843116
GIGA,1,0.9,0.0283070979275299
GIGA,2,0.1,0.12284742077936045
GIGA,2,0.25,0.10237285064946704
GIGA,2,0.5,0.0682485670996447
GIGA,2,0.75,0.03412428354982235
GIGA,2,0.9,0.01770972469575816
GIGA,3,0.1,0.010073526150266182
GIGA,3,0.25,0.009907543649488796
GIGA,3,0.5,0.009630906148193149
GIGA,3,0.75,0.012601221058733536
GIGA,3,0.9,0.008937018648651627
GIGA,4,0.1,0.03236423643689773
GIGA,4,0.25,0.033693400076525236
GIGA,4,0.5,0.03590867280923775
GIGA,4,0.75,0.02196280258755735
GIGA,4,0.9,0.007934003934615621
GIGA,5,0.1,0.08010386068169208
GIGA,5,0.25,0.06681513243542266
GIGA,5,0.5,0.04466725202497365
GIGA,5,0.75,0.02654454824562547
GIGA,5,0.9,0.011817154587351377
GIGA,6,0.1,0.22087576546460966
GIGA,6,0.25,0.18476574842499693
GIGA,6,0.5,0.12317716561666463
GIGA,6,0.75,0.06337034915516203
GIGA,6,0.9,0.029048751987490514
GIGA,7,0.1,0.04475628745262015
GIGA,7,0.25,0.05653736003076345
GIGA,7,0.5,0.07617248099433561
GIGA,7,0.75,0.07061510455117868
GIGA,7,0.9,0.053708301241755435
GIGA,8,0.1,0.028051834988000054
GIGA,8,0.25,0.02864475426160058
GIGA,8,0.5,0.029632953050934788
GIGA,8,0.75,0.017501717509490894
GIGA,8,0.9,0.007447090735297192
GIGA,9,0.1,0.11178436607537649
GIGA,9,0.25,0.09315363839614706
GIGA,9,0.5,0.06210242559743138
GIGA,9,0.75,0.03988949831222908
GIGA,9,0.9,0.017178740925896385
GIGA,10,0.1,0.07055918092206705
GIGA,10,0.25,0.05888566667185833
GIGA,10,0.5,0.03942980958817714
GIGA,10,0.75,0.02662804009321761
GIGA,10,0.9,0.011373769009260367
GIGA,11,0.1,0.05234810661625459
GIGA,11,0.25,0.05652053564899484
GIGA,11,0.5,0.06347458403689525
GIGA,11,0.75,0.07121652301451825
GIGA,11,0.9,0.06594984036932303
GIGA,12,0.1,0.07826464933959945
GIGA,12,0.25,0.07717781160961686
GIGA,12,0.5,0.07536641539297921
GIGA,12,0.75,0.07574451549001952
GIGA,12,0.9,0.05088156168436419
GIGA,13,0.1,0.1305763448733517
GIGA,13,0.25,0.10881362072779309
GIGA,13,0.5,0.07254241381852873
GIGA,13,0.75,0.037758457913341294
GIGA,13,0.9,0.03528691042969494
GIGA,14,0.1,0.06221066068697581
GIGA,14,0.25,0.05326050655985228
GIGA,14,0.5,0.03834358301464638
GIGA,14,0.75,0.02342665946944049
GIGA,14,0.9,0.019436325560166914
GIGA,15,0.1,0.1148039815151893
GIGA,15,0.25,0.09566998459599108
GIGA,15,0.5,0.06377998973066072
GIGA,15,0.75,0.03233618447635142
GIGA,15,0.9,0.024113102534178185
GIGA,16,0.1,0.06428530721314886
GIGA,16,0.25,0.05862798735249961
GIGA,16,0.5,0.04919912091808424
GIGA,16,0.75,0.03176213445186179
GIGA,16,0.9,0.025379146889495413
GIGA,17,0.1,0.01584552279963873
GIGA,17,0.25,0.024270576312072887
GIGA,17,0.5,0.038312332166129816
GIGA,17,0.75,0.053570375056841764
GIGA,17,0.9,0.030109586288162904
GIGA,18,0.1,0.10644185443588454
GIGA,18,0.25,0.08870154536323711
GIGA,18,0.5,0.05913436357549142
GIGA,18,0.75,0.03552126878421263
GIGA,18,0.9,0.019201204451796048
GIGA,19,0.1,0.10028227018442869
GIGA,19,0.25,0.08356855848702388
GIGA,19,0.5,0.055712372324682596
GIGA,19,0.75,0.029249019474604846
GIGA,19,0.9,0.02429581971586318
GIGA,20,0.1,0.051459279116366385
GIGA,20,0.25,0.042882732596971986
GIGA,20,0.5,0.02858848839798132
GIGA,20,0.75,0.014453252099601513
GIGA,20,0.9,0.016891851448039067
GIGA,21,0.1,0.011076213733262778
GIGA,21,0.25,0.027690534333156946
GIGA,21,0.5,0.05538106866631389
GIGA,21,0.75,0.07183507845566282
GIGA,21,0.9,0.035992234904470274
GIGA,22,0.1,0.10974079157609552
GIGA,22,0.25,0.09145065964674627
GIGA,22,0.5,0.06096710643116418
GIGA,22,0.75,0.03048355321558209
GIGA,22,0.9,0.0140696062394668
GIGA,23,0.1,0.118045470634749
GIGA,23,0.25,0.0983712255289575
GIGA,23,0.5,0.065580817019305
GIGA,23,0.75,0.033424994723189855
GIGA,23,0.9,0.01867087538354011
GIGA,24,0.1,0.07141453794926192
GIGA,24,0.25,0.059512114957718264
GIGA,24,0.5,0.039674743305145505
GIGA,24,0.75,0.019837371652572752
GIGA,24,0.9,0.008137152496266004
GOAT,0,0.1,0.01744510992021323
GOAT,0,0.25,0.014742947895095561
GOAT,0,0.5,0.011386591588851953
GOAT,0,0.75,0.008394934252401247
GOAT,0,0.9,0.007658825823914655
GOAT,1,0.1,0.020954222922047478
GOAT,1,0.25,0.019993140991584477
GOAT,1,0.5,0.024367108418564792
GOAT,1,0.75,0.01622211822188832
GOAT,1,0.9,0.015506044939800791
GOAT,2,0.1,0.08417652227684085
GOAT,2,0.25,0.07067216758906493
GOAT,2,0.5,0.048164909776105075
GOAT,2,0.75,0.028293261450010748
GOAT,2,0.9,0.014569191554087466
GOAT,3,0.1,0.02462215502435196
GOAT,3,0.25,0.027435438365347134
GOAT,3,0.5,0.03240603050415903
GOAT,3,0.75,0.03027363578689259
GOAT,3,0.9,0.021503862748519034
GOAT,4,0.1,0.05225491355292674
GOAT,4,0.25,0.0436960626424559
GOAT,4,0.5,0.029431311125004498
GOAT,4,0.75,0.01598351749415212
GOAT,4,0.9,0.011403683189646227
GOAT,5,0.1,0.08521140350415128
GOAT,5,0.25,0.07100950292012606
GOAT,5,0.5,0.047339668613417374
GOAT,5,0.75,0.023669834306708687
GOAT,5,0.9,0.010883240640849163
GOAT,6,0.1,0.04513671812402132
GOAT,6,0.25,0.03761393177001777
GOAT,6,0.5,0.02507595451334518
GOAT,6,0.75,0.012977037958395976
GOAT,6,0.9,0.00544857639039353
GOAT,7,0.1,0.02484705892459857
GOAT,7,0.25,0.020956946327239007
GOAT,7,0.5,0.014473425331639742
GOAT,7,0.75,0.007989904336040477
GOAT,7,0.9,0.004424576499987966
GOAT,8,0.1,0.007132434659631061
GOAT,8,0.25,0.006912441064470473
GOAT,8,0.5,0.006545785072536164
GOAT,8,0.75,0.0064384007773584375
GOAT,8,0.9,0.004795976945251225
GOAT,9,0.1,0.03505188356375509
GOAT,9,0.25,0.029434386990209074
GOAT,9,0.5,0.019742798895605575
GOAT,9,0.75,0.012431597201283914
GOAT,9,0.9,0.006361238442660778
GOAT,10,0.1,0.026385758570729848
GOAT,10,0.25,0.024385114070145323
GOAT,10,0.5,0.021628373579677368
GOAT,10,0.75,0.016557495782168755
GOAT,10,0.9,0.014009843030429866
GOAT,11,0.1,0.009155257690981166
GOAT,11,0.25,0.018446653236931367
GOAT,11,0.5,0.03267410180043165
GOAT,11,0.75,0.046168139663142205
GOAT,11,0.9,0.049576957071901295
GOAT,12,0.1,0.06535013721528064
GOAT,12,0.25,0.05452536450414477
GOAT,12,0.5,0.036484076652251646
GOAT,12,0.75,0.018611984211963955
GOAT,12,0.9,0.01136242429469479
GOAT,13,0.1,0.04906632683423057
GOAT,13,0.25,0.04148225639649664
GOAT,13,0.5,0.028842139000273447
GOAT,13,0.75,0.016465552215057473
GOAT,13,0.9,0.01233895339753023
GOAT,14,0.1,0.0435307489125018
GOAT,14,0.25,0.0362756240937515
GOAT,14,0.5,0.02418374939583433
GOAT,14,0.75,0.01254960947252205
GOAT,14,0.9,0.012051235150235443
GOAT,15,0.1,0.05384942887965896
GOAT,15,0.25,0.11651170498378487
GOAT,15,0.5,0.22094883182399463
GOAT,15,0.75,0.3154743819005605
GOAT,15,0.9,0.337912709303432
GOAT,16,0.1,0.057744360950941764
GOAT,16,0.25,0.10451485055432368
GOAT,16,0.5,0.18246566655996022
GOAT,16,0.75,0.26041648256559674
GOAT,16,0.9,0.2024564087594355
GOAT,17,0.1,0.07091589526927697
GOAT,17,0.25,0.15948590352652614
GOAT,17,0.5,0.3071025839552748
GOAT,17,0.75,0.37635567916802787
GOAT,17,0.9,0.4003240513245285
GOAT,18,0.1,0.5698456966216708
GOAT,18,0.25,0.47487141385139225
GOAT,18,0.5,0.3165809425675949
GOAT,18,0.75,0.15829047128379745
GOAT,18,0.9,0.10183111265767579
GOAT,19,0.1,0.8000674529383992
GOAT,19,0.25,0.6667228774486661
GOAT,19,0.5,0.4444819182991107
GOAT,19,0.75,0.22224095914955536
GOAT,19,0.9,0.12758770786715015
GOAT,20,0.1,0.4768788019946328
GOAT,20,0.25,0.397399001662194
GOAT,20,0.5,0.264932667774796
GOAT,20,0.75,0.132466333887398
GOAT,20,0.9,0.0714974561419605
GOAT,21,0.1,0.30139611245101916
GOAT,21,0.25,0.251163427042516
GOAT,21,0.5,0.16744228469501066
GOAT,21,0.75,0.08658994293834073
GOAT,21,0.9,0.07534541876163452
GOAT,22,0.1,0.08731312913794292
GOAT,22,0.25,0.07276094094828577
GOAT,22,0.5,0.048507293965523855
GOAT,22,0.75,0.024253646982761928
GOAT,22,0.9,0.009901870440511247
GOAT,23,0.1,0.047096696494055255
GOAT,23,0.25,0.040476118362185544
GOAT,23,0.5,0.029441821475736013
GOAT,23,0.75,0.0184075245892865
GOAT,23,0.9,0.01178694645741678
GOAT,24,0.1,0.11522621750749214
GOAT,24,0.25,0.096187001829334
GOAT,24,0.5,0.0644549756990704
GOAT,24,0.75,0.0327229495688068
GOAT,24,0.9,0.01368373389064865
LAUNCHCOIN,0,0.1,0.122026518957231
LAUNCHCOIN,0,0.25,0.19793263182820853
LAUNCHCOIN,0,0.5,0.30019795764952767
LAUNCHCOIN,0,0.75,0.29567859862416335
LAUNCHCOIN,0,0.9,0.15998810609267705
LAUNCHCOIN,1,0.1,0.2379135849094227
LAUNCHCOIN,1,0.25,0.35591036339718024
LAUNCHCOIN,1,0.5,0.5525716608767762
LAUNCHCOIN,1,0.75,0.6113567519043756
LAUNCHCOIN,1,0.9,0.2095537001293253
LAUNCHCOIN,2,0.1,0.5868040457004794
LAUNCHCOIN,2,0.25,0.49891237689167117
LAUNCHCOIN,2,0.5,0.3524262622103241
LAUNCHCOIN,2,0.75,0.20594014752897713
LAUNCHCOIN,2,0.9,0.11946215170676959
LAUNCHCOIN,3,0.1,0.8126825438441178
LAUNCHCOIN,3,0.25,0.6772354532034314
LAUNCHCOIN,3,0.5,0.4514903021356209
LAUNCHCOIN,3,0.75,0.22574515106781046
LAUNCHCOIN,3,0.9,0.09994291487593115
LAUNCHCOIN,4,0.1,0.232653260187172
LAUNCHCOIN,4,0.25,0.23516001297614977
LAUNCHCOIN,4,0.5,0.2393379342911128
LAUNCHCOIN,4,0.75,0.20155593065534028
LAUNCHCOIN,4,0.9,0.06593769623933791
LAUNCHCOIN,5,0.1,0.19879656297328638
LAUNCHCOIN,5,0.25,0.1829473391230173
LAUNCHCOIN,5,0.5,0.15653196603923555
LAUNCHCOIN,5,0.75,0.19532920124710287
LAUNCHCOIN,5,0.9,0.0931025352921555
LAUNCHCOIN,6,0.1,0.5469744313940551
LAUNCHCOIN,6,0.25,0.5933241643697501
LAUNCHCOIN,6,0.5,0.6705737193292415
LAUNCHCOIN,6,0.75,0.574375855960506
LAUNCHCOIN,6,0.9,0.5910807394188806
LAUNCHCOIN,7,0.1,0.6121883461649106
LAUNCHCOIN,7,0.25,1.1932616490960923
LAUNCHCOIN,7,0.5,2.1617171539813955
LAUNCHCOIN,7,0.75,2.8473443903236437
LAUNCHCOIN,7,0.9,3.3266725580926733
LAUNCHCOIN,8,0.1,2.3402784556069425
LAUNCHCOIN,8,0.25,1.9502320463391187
LAUNCHCOIN,8,0.5,1.3001546975594125
LAUNCHCOIN,8,0.75,0.6500773487797062
LAUNCHCOIN,8,0.9,0.5376081056936969
LAUNCHCOIN,9,0.1,2.0175198844016453
LAUNCHCOIN,9,0.25,1.6812665703347047
LAUNCHCOIN,9,0.5,1.1208443802231363
LAUNCHCOIN,9,0.75,0.5604221901115681
LAUNCHCOIN,9,0.9,0.5450470446338435
LAUNCHCOIN,10,0.1,0.9950751297261466
LAUNCHCOIN,10,0.25,0.8589019083968151
LAUNCHCOIN,10,0.5,0.6319465395145959
LAUNCHCOIN,10,0.75,0.4049911706323766
LAUNCHCOIN,10,0.9,0.4017634852451706
LAUNCHCOIN,11,0.1,1.217977255745237
LAUNCHCOIN,11,0.25,3.044943139363093
LAUNCHCOIN,11,0.5,6.089886278726186
LAUNCHCOIN,11,0.75,9.13482941808928
LAUNCHCOIN,11,0.9,9.872541066439808
LAUNCHCOIN,12,0.1,3.251545183110873
LAUNCHCOIN,12,0.25,2.942240926883695
LAUNCHCOIN,12,0.5,2.4267338331717316
LAUNCHCOIN,12,0.75,1.9112267394597688
LAUNCHCOIN,12,0.9,1.1800190490250817
LAUNCHCOIN,13,0.1,5.905995098454788
LAUNCHCOIN,13,0.25,4.9216625820456565
LAUNCHCOIN,13,0.5,3.2811083880304373
LAUNCHCOIN,13,0.75,1.6405541940152186
LAUNCHCOIN,13,0.9,0.7753491326938918
LAUNCHCOIN,14,0.1,5.883874510554591
LAUNCHCOIN,14,0.25,4.903228758795492
LAUNCHCOIN,14,0.5,3.268819172530328
LAUNCHCOIN,14,0.75,1.634409586265164
LAUNCHCOIN,14,0.9,0.7262028696327375
LAUNCHCOIN,15,0.1,5.445561152536738
LAUNCHCOIN,15,0.25,4.537967627113949
LAUNCHCOIN,15,0.5,3.025311751409299
LAUNCHCOIN,15,0.75,1.5126558757046495
LAUNCHCOIN,15,0.9,0.6050623502818598
LAUNCHCOIN,16,0.1,0.274579170612415
LAUNCHCOIN,16,0.25,0.22881597551034583
LAUNCHCOIN,16,0.5,0.15254398367356384
LAUNCHCOIN,16,0.75,0.19269051266776463
LAUNCHCOIN,16,0.9,0.22462344290024353
LAUNCHCOIN,17,0.1,0.03311952758096315
LAUNCHCOIN,17,0.25,0.08279881895240786
LAUNCHCOIN,17,0.5,0.16559763790481571
LAUNCHCOIN,17,0.75,0.24839645685722356
LAUNCHCOIN,17,0.9,0.29807574822866834
MEW,0,0.1,0.010934660575035093
MEW,0,0.25,0.010857383710736397
MEW,0,0.5,0.010728588936905236
MEW,0,0.75,0.010854568756051508
MEW,0,0.9,0.003416604933735173
MEW,1,0.1,0.011003523358322755
MEW,1,0.25,0.02677013608292078
MEW,1,0.5,0.05279094309246918
MEW,1,0.75,0.07489631204829568
MEW,1,0.9,0.058975591926984795
MEW,2,0.1,0.03233940961380641
MEW,2,0.25,0.04355635978727341
MEW,2,0.5,0.06225127674305176
MEW,2,0.75,0.06888218219527466
MEW,2,0.9,0.059832932578845414
MEW,3,0.1,0.06373491795395635
MEW,3,0.25,0.05497463393274978
MEW,3,0.5,0.04037416056407214
MEW,3,0.75,0.024323150395454116
MEW,3,0.9,0.014038957461606397
MEW,4,0.1,0.03011508307093713
MEW,4,0.25,0.026756231623229123
MEW,4,0.5,0.021158145877049114
MEW,4,0.75,0.01556491814526566
MEW,4,0.9,0.009772857911641506
MEW,5,0.1,0.18756078557782674
MEW,5,0.25,0.15630065464818896
MEW,5,0.5,0.10420043643212595
MEW,5,0.75,0.05328044743447313
MEW,5,0.9,0.02596109527089202
MEW,6,0.1,0.16093517087122042
MEW,6,0.25,0.13411264239268367
MEW,6,0.5,0.08940842826178912
MEW,6,0.75,0.053159349478574584
MEW,6,0.9,0.02719233237741113
MEW,7,0.1,0.018135859460251768
MEW,7,0.25,0.025938986307709286
MEW,7,0.5,0.03894419772013848
MEW,7,0.75,0.0494838499311453
MEW,7,0.9,0.03679595415854491
MEW,8,0.1,0.0989981210431109
MEW,8,0.25,0.08275534306988004
MEW,8,0.5,0.055684046447828615
MEW,8,0.75,0.029870373043965236
MEW,8,0.9,0.01488520509238514
MEW,9,0.1,0.045921362862638725
MEW,9,0.25,0.03840569119979052
MEW,9,0.5,0.025879571761710195
MEW,9,0.75,0.013574373931811393
MEW,9,0.9,0.011104970192811073
MEW,10,0.1,0.051964692928768375
MEW,10,0.25,0.04330391077397364
MEW,10,0.5,0.028869273849315768
MEW,10,0.75,0.015499341927054508
MEW,10,0.9,0.008821036042557752
MEW,11,0.1,0.02061297668758713
MEW,11,0.25,0.019757419395962966
MEW,11,0.5,0.018331490576589362
MEW,11,0.75,0.017959712064646915
MEW,11,0.9,0.015210862885187611
MEW,12,0.1,0.04985379068923018
MEW,12,0.25,0.04191398622742193
MEW,12,0.5,0.028680978791074844
