tau,pinball
0.95,0.009087690657894753
0.05,0.014853944007130063
0.25,0.029658437767490473
0.5,0.03242835670500958
0.75,0.019463667626414806
0.95,0.011175686807345908
0.05,0.006791070866266748
0.25,0.0222797576135465
0.5,0.03155398788150729
0.75,0.023906482520036493
0.95,0.007304559542381125
0.05,0.027011982390910363
0.25,0.015219062078484067
0.5,0.01364003369760027
0.75,0.011299333734263275
0.95,0.011781730969228688
0.05,0.05953935349177498
0.25,0.06326366954588171
0.5,0.041242253623146256
0.75,0.023830646545745154
0.95,0.005299429936425792
0.05,0.010873970306035997
0.25,0.032628160894647505
0.5,0.04693551617501457
0.75,0.03360503004787509
0.95,0.0065255821447025445
0.05,0.01024478029869967
0.25,0.028412880065818723
0.5,0.025568327585300876
0.75,0.045822104806327056
0.95,0.033132894493185266
0.05,0.008944573530251692
0.25,0.030514000459014586
0.5,0.0530829420147002
0.75,0.05398272586935297
0.95,0.043879111982814654
0.05,0.013812609501411305
0.25,0.015417887653962509
0.5,0.02599037191981617
0.75,0.019016266699386455
0.95,0.003306357706964906
0.05,0.006768441632211577
0.25,0.0498718314318557
0.5,0.05728847956412076
0.75,0.07525174588920643
0.95,0.08179921578692721
0.05,0.019261250306540058
0.25,0.030488320242526984
0.5,0.06433510604479832
0.75,0.20612654904582248
0.95,0.12413002861801477
0.05,0.04122435496540581
0.25,0.06889833749910844
0.5,0.07535526976939994
0.75,0.09123350960218958
0.95,0.07658753017255356
0.05,0.013113663264015037
0.25,0.040134668876885375
0.5,0.03620667030697916
0.75,0.0936960230223704
0.95,0.09114660514091334
0.05,0.08150973475553311
0.25,0.13473880369200372
0.5,0.06471135996428223
0.75,0.04373047296232774
0.95,0.05374681214863051
0.05,0.17721680036142592
0.25,0.10934206300232117
0.5,0.10063202676850197
0.75,0.033398022734026346
0.95,0.0037072409848153587
0.05,0.08008315363796496
0.25,0.035951331957249845
0.5,0.025209219704933696
0.75,0.05542675141865039
0.95,0.040169220243403726
0.05,0.04041416531361663
0.25,0.06861449254496807
0.5,0.02211737680813981
0.75,0.01922502664271901
0.95,0.04549191453643429
0.05,0.03682318999806081
0.25,0.033375923003287476
0.5,0.010088583080214705
0.75,0.04863356990115649
0.95,0.03151537180802335
0.05,0.029418761909538224
0.25,0.04121264849228452
0.5,0.1423483124937533
0.75,0.10158024254256735
0.95,0.36232187676845373
0.05,0.05527323989730853
0.25,0.021167243736997816
0.5,0.020438437946655463
0.75,0.02179179859459159
0.95,0.0954449715492548
0.05,0.013521215982153403
0.25,0.02598954130217244
0.5,0.021788752715526227
0.75,0.011508039402884862
0.95,0.08103055793441831
0.05,0.014810980822816509
0.25,0.010003787433394098
0.5,0.01838486775456277
0.75,0.02521393997823489
0.95,0.04554181160169488
0.05,0.009036462443503715
0.25,0.012502738082315397
0.5,0.025389405231499126
0.75,0.02145159567469357
0.95,0.020266644753406973
0.05,0.017249389067538756
0.25,0.023548098686566137
0.5,0.025916602727479324
0.75,0.020571396298059666
0.95,0.0035256597408243506
0.05,0.005895470763124686
0.25,0.015707424982219987
0.5,0.015514417725620134
0.75,0.027943363839306293
0.95,0.030526025269103533
0.05,0.015413583896925253
0.25,0.0248877591794143
0.5,0.02203410514353342
0.75,0.012475826029923351
0.95,0.009210250280771078
0.05,0.02094275563698468
0.25,0.01717251742109538
0.5,0.02393750477627013
0.75,0.01408052052657883
0.95,0.03114456943931089
0.05,0.013900652685992963
0.25,0.00946829669061569
0.5,0.013683516235700697
0.75,0.02510828883719161
0.95,0.038860918069324714
0.05,0.03906333669181849
0.25,0.013507373478833113
0.5,0.032037166292342746
0.75,0.012597159060242294
0.95,0.0027328810029605293
0.05,0.020112725226754825
0.25,0.012969553456147268
0.5,0.013290336588733865
0.75,0.016988479594358313
0.95,0.013372952108956282
0.05,0.0038926950235428806
0.25,0.012657480916170624
0.5,0.03212960790436669
0.75,0.017049856051277488
0.95,0.02524014653242902
0.05,0.006164729652351931
0.25,0.0234059912442071
0.5,0.03391724368155056
0.75,0.011043902422953722
0.95,0.003987674777631567
0.05,0.0019249665244074558
0.25,0.006921632521449718
0.5,0.018490541748629376
0.75,0.011620239806899321
0.95,0.003098895770831278
0.05,0.0026770513209479537
0.25,0.011450154388349496
0.5,0.021835006145064607
0.75,0.014030219346481304
0.95,0.03803829405965494
0.05,0.0037040023873450793
0.25,0.02782599443643319
0.5,0.03654576510485641
0.75,0.02709527327817989
0.95,0.01909845921442054
0.05,0.008325948428258425
0.25,0.007283142238217869
0.5,0.019222077131778998
0.75,0.022234266302541685
0.95,0.011526240541970883
0.05,0.05141450749786533
0.25,0.020736966429859213
0.5,0.02070860862455329
0.75,0.029266147948166565
0.95,0.04293055775444482
0.05,0.004924314911405838
0.25,0.011085727065091157
0.5,0.02943999063209458
0.75,0.028562612745379246
0.95,0.009687294097419157
0.05,0.02662891695464638
0.25,0.017048912040501824
0.5,0.05720843955716954
0.75,0.02872230516289527
0.95,0.0470056728357424
0.05,0.0567587102316623
0.25,0.013683566079221806
0.5,0.02018937031407981
0.75,0.010595000662424784
0.95,0.013483716942754473
0.05,0.004948881939204061
0.25,0.013688320421415226
0.5,0.018271368196302214
0.75,0.026980089471746942
0.95,0.014170431940483043
0.05,0.023999257690381474
0.25,0.021482684424792592
0.5,0.015327300448423445
0.75,0.013563413900401243
0.95,0.01106095483240589
0.05,0.027448136479835863
0.25,0.024991672269270234
0.5,0.01800592143234595
0.75,0.0207194000630284
0.95,0.06024233135537856
0.05,0.01423183191018944
0.25,0.07686810100996182
0.5,0.1230611685731282
0.75,0.16208007576437614
0.95,0.3901034362618511
0.05,0.010395413071602242
0.25,0.027582199709166894
0.5,0.025205918680502523
0.75,0.0738611590566401
0.95,0.08296816260793292
0.05,0.01711454533805304
0.25,0.03303374359459275
0.5,0.033141517090119116
0.75,0.033160473319013346
0.95,0.008295605452732146
0.05,0.007118658781753519
0.25,0.02971792762137369
0.5,0.02317292526796576
0.75,0.03681391314610941
0.95,0.009885634317742554
0.05,0.02500186047440146
0.25,0.03675470708883163
0.5,0.043551857513302594
0.75,0.06141696529783592
0.95,0.04228686359138428
0.05,0.006263150362121997
0.25,0.023236774671026944
0.5,0.026065300532226336
0.75,0.025413694339679493
0.95,0.011284544725438711
0.05,0.009548425367368302
0.25,0.040526779487892926
0.5,0.049340734956014966
0.75,0.03562172669676079
0.95,0.017776385567478983
0.05,0.010836562048960602
0.25,0.028646384887274074
0.5,0.0413825429205615
0.75,0.037197572393123636
0.95,0.02116287870797658
0.05,0.012253032562229557
0.25,0.06652368292269834
0.5,0.03748148766451829
0.75,0.023423896163372013
0.95,0.007097794319448027
0.05,0.013980684837623639
0.25,0.022651623484463226
0.5,0.034416413161822194
0.75,0.053015058893535416
0.95,0.036857966570151834
0.05,0.017709440592274337
0.25,0.02365120489090782
0.5,0.024741264115127046
0.75,0.027761335463248906
0.95,0.00883435649009639
0.05,0.07250783296774845
0.25,0.04334872505394072
0.5,0.07776283195768594
0.75,0.05843625316582699
0.95,0.008985484902288432
0.05,0.13072251856425685
0.25,0.07745992204122108
0.5,0.05802848388902338
0.75,0.03141813910212136
0.95,0.01172801530194187
0.05,0.20375957846169276
0.25,0.13701135966872144
0.5,0.05543327806173767
0.75,0.028429332339741473
0.95,0.011014834780101443
0.05,0.2570872516139638
0.25,0.07426955441544617
0.5,0.07418770702365016
0.75,0.03831655895967782
0.95,0.015841314944932332
0.05,0.0958188770344614
0.25,0.06851566069816327
0.5,0.07002950770626483
0.75,0.020892362315880403
0.95,0.007722808577364615
0.05,0.007542366916381855
0.25,0.06991844413234814
0.5,0.05894920916126192
0.75,0.06081983255385435
0.95,0.01456213547666132
0.05,0.008468872967670378
0.25,0.03296434563714365
0.5,0.07245890439126276
0.75,0.030065925841723944
0.95,0.03226750378341009
0.05,0.01897656955355501
0.25,0.019412742214168235
0.5,0.024759155788967122
0.75,0.018613359784560798
0.95,0.027704765761140355
0.05,0.008461681634761327
0.25,0.031156270379479767
0.5,0.035326662828475845
0.75,0.057373707835702385
0.95,0.0495468989887963
0.05,0.013185231490263903
0.25,0.013968167492547137
0.5,0.012438476722227913
0.75,0.021982881030140473
0.95,0.021269582048582526
0.05,0.010921934721163004
0.25,0.010419633045034191
0.5,0.02685028783345784
0.75,0.03624655415333634
0.95,0.04260671116592258
0.05,0.008292849881575992
0.25,0.01513234776860623
0.5,0.03163911785549325
0.75,0.019312127856760352
0.95,0.005905250659775901
0.05,0.0037181266936089446
0.25,0.011817726469088975
0.5,0.019573220849567027
0.75,0.02087252967729646
0.95,0.005058395911204209
0.05,0.012563691467037423
0.25,0.025342246139806974
0.5,0.01861704695009124
0.75,0.011723019366670423
0.95,0.020474636900803627
0.05,0.648530996552229
0.25,0.5595953801129888
0.5,0.14547051878122622
0.75,0.3664345582237341
0.95,0.08130003607397694
0.05,0.3122435146298834
0.25,0.1634284236592589
0.5,0.18585994018036456
0.75,0.1089929563260088
0.95,0.033322230875527145
0.05,0.1395331787087246
0.25,0.07267878546454908
0.5,0.12990123802953316
0.75,0.13058584748801644
0.95,0.04653017885560498
0.05,0.10415671922873909
0.25,0.04777371352900076
0.5,0.1380138038627315
0.75,0.1630744676784641
0.95,0.060568956736116876
0.05,0.008806237514186783
0.25,0.024660538389281936
0.5,0.017662757912410374
0.75,0.02034258352966506
0.95,0.03694465365363047
0.05,0.00977181782037089
0.25,0.03308360937121419
0.5,0.03884867229347645
0.75,0.025226917429562946
0.95,0.013337695001092867
0.05,0.003806857926444577
0.25,0.016380924394385904
0.5,0.040290119525044486
0.75,0.058294906238174155
0.95,0.07719851275573326
0.05,0.029262860561026043
0.25,0.03324395265760268
0.5,0.06356423516920734
0.75,0.05090993786690815
0.95,0.010581694289999851
0.05,0.004342928026518427
0.25,0.030048468022884897
0.5,0.037386936176410306
0.75,0.04156381855373421
0.95,0.040147975173108384
0.05,0.03477792884550471
0.25,0.032967526443913986
0.5,0.0383321980491559
0.75,0.05515149290868394
0.95,0.059331658478112725
0.05,0.00747321893084625
0.25,0.013082343687951956
0.5,0.04161546167764269
0.75,0.03594057303663196
0.95,0.07880240072394315
0.05,0.019982880921843808
0.25,0.03918397670458199
0.5,0.07113918020020123
0.75,0.05823819892874751
0.95,0.1253247406193885
0.05,0.06996115442709923
0.25,0.09385533748145258
0.5,0.1044061676853784
0.75,0.0752393639204238
0.95,0.03342026483423496
0.05,0.030103216659642582
0.25,0.048917339068579445
0.5,0.04120587685923131
0.75,0.060383301003653744
0.95,0.02645939278298756
0.05,0.029571140522924543
0.25,0.032905394487805446
0.5,0.04545858732913418
0.75,0.034229138274871916
0.95,0.024452973545818716
0.05,0.014875198041670708
0.25,0.03420742921981055
0.5,0.05736124331629564
0.75,0.03975062562432616
0.95,0.005857938150360043
0.05,0.02442242437481389
0.25,0.04962371728872903
0.5,0.03127962547991565
0.75,0.026695804482158306
0.95,0.08477254250699805
0.05,0.07117499171952052
0.25,0.026546328216022385
0.5,0.02644416579658207
0.75,0.040572543506422955
0.95,0.07469278108285095
0.05,0.07855281944173277
0.25,0.02467735612897909
0.5,0.02097737890389298
0.75,0.016679427062485833
0.95,0.0038852519083009012
0.05,0.010691883481331496
0.25,0.040484994484934755
0.5,0.05628008472694001
0.75,0.08092375128051789
0.95,0.19425355193816252
0.05,0.003868619998831225
0.25,0.023758456114839416
0.5,0.015809129791177937
0.75,0.014983828882364686
0.95,0.014824268932442757
0.05,0.11071512329887279
0.25,0.15626870300108373
0.5,0.18930115933681388
0.75,0.06055963096307879
0.95,0.17815423964900148
0.05,0.02995381933446879
0.25,0.08084172178228595
0.5,0.08493063752888941
0.75,0.10719589952554494
0.95,0.11217470923899808
0.05,0.014307195591224892
0.25,3.3945704775531684
0.5,6.071617425065465
0.75,2.0422634139195495
0.95,0.04006844766642302
0.05,0.015085663600037416
0.25,0.06380181317815864
0.5,0.08044021315126348
0.75,0.04971706948738539
0.95,0.03287347507945792
0.05,0.01572733216614745
0.25,0.07284893750998607
0.5,0.1414184620284958
0.75,0.2177376558704537
0.95,0.26040239893027267
0.05,0.007994100981656134
0.25,0.06879419229313766
0.5,0.12424398422876844
0.75,0.17557511636531745
0.95,0.41867913349740293
0.05,0.0394109735649862
0.25,0.018292234817611924
0.5,0.01737258947359097
0.75,0.07703158163507888
0.95,0.12174919627403796
0.05,0.046435357358207335
0.25,0.026770508886934913
0.5,0.039366092294198955
0.75,0.049231150080580925
0.95,0.043769085985199824
0.05,0.03866750755158368
0.25,0.0286791037881534
0.5,0.016971685465842018
0.75,0.01004420896566955
0.95,0.002236687730510143
0.05,0.0098089762529355
0.25,0.01523599462064113
0.5,0.03437721545121049
0.75,0.04916478551225373
0.95,0.03179281441886043
0.05,0.49334490034721323
0.25,0.4951661508390491
0.5,0.27532776072235293
0.75,0.23662527106742628
0.95,0.3553710065702614
0.05,0.12370662395693231
0.25,0.10652589361482145
0.5,0.1859836388047357
0.75,0.13555492123891374
0.95,0.132564995469567
0.05,0.011677018864378828
0.25,0.043396576838275754
0.5,0.02381446463265469
0.75,0.038403340131833684
0.95,0.006515139135345664
0.05,0.04167055469447197
0.25,0.04656253818222106
0.5,0.051085822084999115
0.75,0.04731184599999591
0.95,0.01043044764826429
0.05,0.01042699586427284
0.25,0.01029027701755727
0.5,0.03388408599898015
0.75,0.02296588900705775
0.95,0.004239959228546486
0.05,0.01018741191912157
0.25,0.030984372595719723
0.5,0.024539542451400224
0.75,0.058564278268045056
0.95,0.031474939725089544
0.05,0.011798535945773922
0.25,0.028917650830718632
0.5,0.05593334888732462
0.75,0.05040327729915612
0.95,0.03576526490683937
0.05,0.05730519007293558
0.25,0.03157836668808416
0.5,0.04820523829835834
0.75,0.042296532717462275
0.95,0.016774448559729944
0.05,0.03198559335023483
0.25,0.0318353702268676
0.5,0.046974510677813976
0.75,0.04757326462236314
0.95,0.049128295134345544
0.05,0.02058425395067633
0.25,0.023223235228040612
0.5,0.030824524994637215
0.75,0.03335043748732442
0.95,0.026162099231888558
0.05,0.025024265118146788
0.25,0.042629784808221875
0.5,0.03749768207679742
0.75,0.03472351292406392
0.95,0.03350720126850649
0.05,0.025500024507035358
0.25,0.0466159638198281
0.5,0.02881641443283034
0.75,0.026249801393857238
0.95,0.03530237238006045
0.05,0.025875475697723107
0.25,0.01654126076320425
0.5,0.019579399993687744
0.75,0.018995646223610694
0.95,0.02198587546375413
0.05,0.014685304732787556
0.25,0.031260738597240774
0.5,0.06430581327942386
0.75,0.042478353013594504
0.95,0.020245304347200944
