token,fold,tau,pinball_loss
GIGA,4,0.9,0.00861932635487439
GIGA,4,0.95,0.005068859703786525
GIGA,5,0.05,0.014233822745287643
GIGA,5,0.1,0.025280796874786588
GIGA,5,0.25,0.03304003281739027
GIGA,5,0.5,0.03189928176092801
GIGA,5,0.75,0.021031853832419876
GIGA,5,0.9,0.011794857148104465
GIGA,5,0.95,0.007504044703705579
GIGA,6,0.05,0.013996980479266912
GIGA,6,0.1,0.021532745686218453
GIGA,6,0.25,0.05083991226642343
GIGA,6,0.5,0.07256957319986697
GIGA,6,0.75,0.041860499781982086
GIGA,6,0.9,0.018661422971419
GIGA,6,0.95,0.011484572605838544
GIGA,7,0.05,0.012914226773349346
GIGA,7,0.1,0.022344701338262773
GIGA,7,0.25,0.04324153697874841
GIGA,7,0.5,0.060358323862669844
GIGA,7,0.75,0.06554838503135291
GIGA,7,0.9,0.05222079542004431
GIGA,7,0.95,0.04123718936376534
GIGA,8,0.05,0.010490323575976457
GIGA,8,0.1,0.014659615791974502
GIGA,8,0.25,0.02756525732177831
GIGA,8,0.5,0.028265645820597884
GIGA,8,0.75,0.02824643261630561
GIGA,8,0.9,0.010196367015545481
GIGA,8,0.95,0.009974411300355163
GIGA,9,0.05,0.007546020412794212
GIGA,9,0.1,0.009187327806985085
GIGA,9,0.25,0.01906122964891496
GIGA,9,0.5,0.02900137647333134
GIGA,9,0.75,0.03142994718052675
GIGA,9,0.9,0.01550955894651232
GIGA,9,0.95,0.012934387824196555
GIGA,10,0.05,0.008463819425048882
GIGA,10,0.1,0.01124992269739501
GIGA,10,0.25,0.019793627411154303
GIGA,10,0.5,0.02657215644515532
GIGA,10,0.75,0.02813234470351947
GIGA,10,0.9,0.021983403058150053
GIGA,10,0.95,0.01455106053461623
GIGA,11,0.05,0.01122417083224019
GIGA,11,0.1,0.01962347605993259
GIGA,11,0.25,0.043023647534374855
GIGA,11,0.5,0.06872723903365556
GIGA,11,0.75,0.06409026533823958
GIGA,11,0.9,0.04606265914726552
GIGA,11,0.95,0.029343102670762903
GIGA,12,0.05,0.0120542611133062
GIGA,12,0.1,0.019973047161030665
GIGA,12,0.25,0.03972059499021528
GIGA,12,0.5,0.05350646704830334
GIGA,12,0.75,0.04630254127541511
GIGA,12,0.9,0.03493812344201667
GIGA,12,0.95,0.019783773856683794
GIGA,13,0.05,0.010363395893234014
GIGA,13,0.1,0.012037943281589233
GIGA,13,0.25,0.01685960415052932
GIGA,13,0.5,0.021617109354160335
GIGA,13,0.75,0.012450849229336286
GIGA,13,0.9,0.02200007919400554
GIGA,13,0.95,0.014959537701573015
GIGA,14,0.05,0.005828946179409988
GIGA,14,0.1,0.009803520979120708
GIGA,14,0.25,0.024531718524788526
GIGA,14,0.5,0.028437638862294178
GIGA,14,0.75,0.014219118432625898
GIGA,14,0.9,0.02703961527366199
GIGA,14,0.95,0.01457817867634636
GIGA,15,0.05,0.004855664876533939
GIGA,15,0.1,0.014283789525229068
GIGA,15,0.25,0.023850962097069578
GIGA,15,0.5,0.0315221119925167
GIGA,15,0.75,0.025014502286694353
GIGA,15,0.9,0.029751991057395306
GIGA,15,0.95,0.017333478291385464
GIGA,16,0.05,0.005863391901318986
GIGA,16,0.1,0.008875835227327543
GIGA,16,0.25,0.01945151708143394
GIGA,16,0.5,0.01999927866880047
GIGA,16,0.75,0.019330319943711965
GIGA,16,0.9,0.015431804763484028
GIGA,16,0.95,0.009584121834626622
GIGA,17,0.05,0.0107831650450697
GIGA,17,0.1,0.01818321613201278
GIGA,17,0.25,0.026142098314317613
GIGA,17,0.5,0.03524031395271721
GIGA,17,0.75,0.03201386197455713
GIGA,17,0.9,0.01500937116569491
GIGA,17,0.95,0.009077218454907212
GIGA,18,0.05,0.005566708452250708
GIGA,18,0.1,0.00877090173896718
GIGA,18,0.25,0.03490777009802476
GIGA,18,0.5,0.044835446790474014
GIGA,18,0.75,0.025139479744201887
GIGA,18,0.9,0.016491057141096707
GIGA,18,0.95,0.011737695298062916
GIGA,19,0.05,0.004230099326609553
GIGA,19,0.1,0.006578793334299802
GIGA,19,0.25,0.014347276452114218
GIGA,19,0.5,0.02166149359232185
GIGA,19,0.75,0.017777428815829728
GIGA,19,0.9,0.008618207660507143
GIGA,19,0.95,0.005110333115565672
GIGA,20,0.05,0.005309257492607908
GIGA,20,0.1,0.008577418873334772
GIGA,20,0.25,0.01361939527193797
GIGA,20,0.5,0.013136040430172904
GIGA,20,0.75,0.01107553978022477
GIGA,20,0.9,0.009101441944839606
GIGA,20,0.95,0.005061415989510552
GIGA,21,0.05,0.009778710919924901
GIGA,21,0.1,0.01727195765075463
GIGA,21,0.25,0.030484333600667407
GIGA,21,0.5,0.044160990620093814
GIGA,21,0.75,0.024009134061535636
GIGA,21,0.9,0.011883147746419976
GIGA,21,0.95,0.0086310505849973
GIGA,22,0.05,0.02227388366906922
GIGA,22,0.1,0.03426493387771665
GIGA,22,0.25,0.045368745271606226
GIGA,22,0.5,0.039072202849437306
GIGA,22,0.75,0.029957218699952683
GIGA,22,0.9,0.01695214675875211
GIGA,22,0.95,0.01134655617854966
GIGA,23,0.05,0.007170429895980435
GIGA,23,0.1,0.006134659885012443
GIGA,23,0.25,0.01683864710897781
GIGA,23,0.5,0.016262601817149624
GIGA,23,0.75,0.014335735440291918
GIGA,23,0.9,0.006676596306504028
GIGA,23,0.95,0.00668239917963018
GIGA,24,0.05,0.005530052426628556
GIGA,24,0.1,0.007935980285310488
GIGA,24,0.25,0.017680955934074035
GIGA,24,0.5,0.019201779502651974
GIGA,24,0.75,0.013305622416663868
GIGA,24,0.9,0.007569256173064337
GIGA,24,0.95,0.005332395302257591
GOAT,0,0.05,0.0035087850724585105
GOAT,0,0.1,0.005913266223453936
GOAT,0,0.25,0.007258438865449228
GOAT,0,0.5,0.006671053095204626
GOAT,0,0.75,0.00999973449479863
GOAT,0,0.9,0.006380272986273022
GOAT,0,0.95,0.004967344306060967
GOAT,1,0.05,0.004910275374926669
GOAT,1,0.1,0.0069477189065231025
GOAT,1,0.25,0.012143038405281742
GOAT,1,0.5,0.015764622975744894
GOAT,1,0.75,0.01653352861975634
GOAT,1,0.9,0.014054486485599482
GOAT,1,0.95,0.010262591068245052
GOAT,2,0.05,0.016454392030162208
GOAT,2,0.1,0.025526597246350053
GOAT,2,0.25,0.03465760270901374
GOAT,2,0.5,0.03417568673993846
GOAT,2,0.75,0.02529640529230408
GOAT,2,0.9,0.018389278196621932
GOAT,2,0.95,0.01384717038579409
GOAT,3,0.05,0.007429806679311071
GOAT,3,0.1,0.012270248789803045
GOAT,3,0.25,0.019781611571741787
GOAT,3,0.5,0.03076596447072019
GOAT,3,0.75,0.03493900079407755
GOAT,3,0.9,0.03090581270252063
GOAT,3,0.95,0.026610395601665563
GOAT,4,0.05,0.0073626698680148315
GOAT,4,0.1,0.011404016400131618
GOAT,4,0.25,0.014756755170457795
GOAT,4,0.5,0.01538138117343455
GOAT,4,0.75,0.013743333229021612
GOAT,4,0.9,0.011503901629898337
GOAT,4,0.95,0.008103807778421956
GOAT,5,0.05,0.006033446126968632
GOAT,5,0.1,0.010610281638852087
GOAT,5,0.25,0.027244649375543977
GOAT,5,0.5,0.032763302721426246
GOAT,5,0.75,0.030662943627333072
GOAT,5,0.9,0.008009590321558896
GOAT,5,0.95,0.0045257384123475256
GOAT,6,0.05,0.007272834265451261
GOAT,6,0.1,0.011286004494916721
GOAT,6,0.25,0.011719271390112718
GOAT,6,0.5,0.008157433317357483
GOAT,6,0.75,0.014092583041682982
GOAT,6,0.9,0.00873447965825045
GOAT,6,0.95,0.005013013666606156
GOAT,7,0.05,0.0033647069042739134
GOAT,7,0.1,0.009097649398625255
GOAT,7,0.25,0.021132948192652764
GOAT,7,0.5,0.017402817372961097
GOAT,7,0.75,0.010674102846881932
GOAT,7,0.9,0.01477167212147859
GOAT,7,0.95,0.010273032536734067
GOAT,8,0.05,0.005808647924750169
GOAT,8,0.1,0.010580315566278852
GOAT,8,0.25,0.010767413793721885
GOAT,8,0.5,0.011148238704394563
GOAT,8,0.75,0.011070718712346772
GOAT,8,0.9,0.00913144217254386
GOAT,8,0.95,0.006436897706282074
GOAT,9,0.05,0.0042478563358436874
GOAT,9,0.1,0.0072519153997464255
GOAT,9,0.25,0.007305697668133627
GOAT,9,0.5,0.01497010974969469
GOAT,9,0.75,0.012721444075702373
GOAT,9,0.9,0.010594595960778622
GOAT,9,0.95,0.006387016550539187
GOAT,10,0.05,0.0026387716599286484
GOAT,10,0.1,0.004749173629882618
GOAT,10,0.25,0.015182112396654575
GOAT,10,0.5,0.02267609978860849
GOAT,10,0.75,0.01844427396288253
GOAT,10,0.9,0.012113001088667552
GOAT,10,0.95,0.005386077880369552
GOAT,11,0.05,0.00514477198812913
GOAT,11,0.1,0.007907887289088004
GOAT,11,0.25,0.01629048414626325
GOAT,11,0.5,0.024492711288644817
GOAT,11,0.75,0.023021550164753737
GOAT,11,0.9,0.00879635301142004
GOAT,11,0.95,0.004281902862681003
GOAT,12,0.05,0.002799462028218434
GOAT,12,0.1,0.004977272548826428
GOAT,12,0.25,0.013237834345347173
GOAT,12,0.5,0.020610759438703684
GOAT,12,0.75,0.017820282256515954
GOAT,12,0.9,0.010591064451900304
GOAT,12,0.95,0.005550100221195678
GOAT,13,0.05,0.004044829206143622
GOAT,13,0.1,0.0059952442787031485
GOAT,13,0.25,0.01237393555110359
GOAT,13,0.5,0.018327563222246077
GOAT,13,0.75,0.011418347853476183
GOAT,13,0.9,0.007040705340239838
GOAT,13,0.95,0.005336628247294784
GOAT,14,0.05,0.003918554545229967
GOAT,14,0.1,0.0055520549839202385
GOAT,14,0.25,0.007412186335262819
GOAT,14,0.5,0.00708013065131241
GOAT,14,0.75,0.006960790375070397
GOAT,14,0.9,0.003867293663571665
GOAT,14,0.95,0.002327262873896266
GOAT,15,0.05,0.02136855921217769
GOAT,15,0.1,0.04165989329281323
GOAT,15,0.25,0.10474766222276988
GOAT,15,0.5,0.20290875279177512
GOAT,15,0.75,0.29497964151837935
GOAT,15,0.9,0.33299361832973023
GOAT,15,0.95,0.2993484152359484
GOAT,16,0.05,0.02558503334826133
GOAT,16,0.1,0.04347909711125512
GOAT,16,0.25,0.09972562863538485
GOAT,16,0.5,0.18255045717849414
GOAT,16,0.75,0.26099208950965475
GOAT,16,0.9,0.1709684261950469
GOAT,16,0.95,0.10472510693235071
GOAT,17,0.05,0.050056780679129075
GOAT,17,0.1,0.10011356135825815
GOAT,17,0.25,0.22406853037482655
GOAT,17,0.5,0.43504406884704133
GOAT,17,0.75,0.3996358015280897
GOAT,17,0.9,0.4106044153132604
GOAT,17,0.95,0.4109890603037745
GOAT,18,0.05,0.02408327389450535
GOAT,18,0.1,0.01863320906473932
GOAT,18,0.25,0.045832709940283566
GOAT,18,0.5,0.14861651301145218
GOAT,18,0.75,0.12942986050438687
GOAT,18,0.9,0.08487666020157786
GOAT,18,0.95,0.05681610153991499
GOAT,19,0.05,0.0049413922557609465
GOAT,19,0.1,0.030076166433394915
GOAT,19,0.25,0.13135968939295986
GOAT,19,0.5,0.2379862368006044
GOAT,19,0.75,0.17569367234138047
GOAT,19,0.9,0.10853716504478994
GOAT,19,0.95,0.06489539618702996
GOAT,20,0.05,0.010504192986412031
GOAT,20,0.1,0.019107375758035748
GOAT,20,0.25,0.034291187144793726
GOAT,20,0.5,0.05800718300187366
GOAT,20,0.75,0.04225647995080165
GOAT,20,0.9,0.05645053152344193
GOAT,20,0.95,0.039298106397779795
GOAT,21,0.05,0.01064118201586616
GOAT,21,0.1,0.019042110371081375
GOAT,21,0.25,0.030935925243568793
GOAT,21,0.5,0.02462435839797088
GOAT,21,0.75,0.024438677847748645
GOAT,21,0.9,0.021481358051689936
GOAT,21,0.95,0.013905180589678235
GOAT,22,0.05,0.007669813184567974
GOAT,22,0.1,0.011624838554238055
GOAT,22,0.25,0.02221145669014583
GOAT,22,0.5,0.028209845961239613
GOAT,22,0.75,0.014056089822007766
GOAT,22,0.9,0.0066599734198688485
GOAT,22,0.95,0.0032249149518512135
GOAT,23,0.05,0.0072695062491072585
GOAT,23,0.1,0.013500259391698653
GOAT,23,0.25,0.02105255026009659
GOAT,23,0.5,0.02138941257408596
GOAT,23,0.75,0.017545822449355264
GOAT,23,0.9,0.008024206529633753
GOAT,23,0.95,0.004427205033497243
GOAT,24,0.05,0.006183151552925977
GOAT,24,0.1,0.00901306087414606
GOAT,24,0.25,0.010960226878717163
GOAT,24,0.5,0.0227210577613115
GOAT,24,0.75,0.019344411857505257
GOAT,24,0.9,0.008987034235887526
GOAT,24,0.95,0.0050771492940824255
LAUNCHCOIN,0,0.05,0.05045608476260182
LAUNCHCOIN,0,0.1,0.09549625563453228
LAUNCHCOIN,0,0.25,0.18033435847956292
LAUNCHCOIN,0,0.5,0.19248104516833928
LAUNCHCOIN,0,0.75,0.17602119466624191
LAUNCHCOIN,0,0.9,0.12468648528432598
LAUNCHCOIN,0,0.95,0.09097518589245644
LAUNCHCOIN,1,0.05,0.08896299712452456
LAUNCHCOIN,1,0.1,0.15178061942206725
LAUNCHCOIN,1,0.25,0.3004605806301979
LAUNCHCOIN,1,0.5,0.3560326896316482
LAUNCHCOIN,1,0.75,0.32969840877317985
LAUNCHCOIN,1,0.9,0.20612925336968327
LAUNCHCOIN,1,0.95,0.13719687239249667
LAUNCHCOIN,2,0.05,0.04111208272643068
LAUNCHCOIN,2,0.1,0.10860243046901857
LAUNCHCOIN,2,0.25,0.18036981437390606
LAUNCHCOIN,2,0.5,0.17640299576799368
LAUNCHCOIN,2,0.75,0.34952000697081903
LAUNCHCOIN,2,0.9,0.2130826722979884
LAUNCHCOIN,2,0.95,0.12473300989180702
LAUNCHCOIN,3,0.05,0.02240578573133134
LAUNCHCOIN,3,0.1,0.03282264356385317
LAUNCHCOIN,3,0.25,0.05151186843394176
LAUNCHCOIN,3,0.5,0.06450582272400911
LAUNCHCOIN,3,0.75,0.1860231218435797
LAUNCHCOIN,3,0.9,0.1753986378176989
LAUNCHCOIN,3,0.95,0.12387609950624993
LAUNCHCOIN,4,0.05,0.062421760634373206
LAUNCHCOIN,4,0.1,0.11210102699878195
LAUNCHCOIN,4,0.25,0.2314980331244879
LAUNCHCOIN,4,0.5,0.22216196757757975
LAUNCHCOIN,4,0.75,0.1540600096836379
LAUNCHCOIN,4,0.9,0.0377876105862578
LAUNCHCOIN,4,0.95,0.05663398116067114
LAUNCHCOIN,5,0.05,0.05582915135859729
LAUNCHCOIN,5,0.1,0.08967668216832946
LAUNCHCOIN,5,0.25,0.1518085528497776
LAUNCHCOIN,5,0.5,0.26283234698152397
LAUNCHCOIN,5,0.75,0.1918837541439594
LAUNCHCOIN,5,0.9,0.14293278965466782
LAUNCHCOIN,5,0.95,0.08984667132136154
LAUNCHCOIN,6,0.05,0.059610494337087844
LAUNCHCOIN,6,0.1,0.11595074395118848
LAUNCHCOIN,6,0.25,0.2556227603351274
LAUNCHCOIN,6,0.5,0.3418362628427827
LAUNCHCOIN,6,0.75,0.42104045818797403
LAUNCHCOIN,6,0.9,0.3798040885694632
LAUNCHCOIN,6,0.95,0.35080516723264554
LAUNCHCOIN,7,0.05,0.2535339583057976
LAUNCHCOIN,7,0.1,0.4879341746362717
LAUNCHCOIN,7,0.25,1.1593696963517293
LAUNCHCOIN,7,0.5,2.072443974074142
LAUNCHCOIN,7,0.75,2.708007835955344
LAUNCHCOIN,7,0.9,2.964705939703743
LAUNCHCOIN,7,0.95,2.9145881227731603
LAUNCHCOIN,8,0.05,0.014680345093666712
LAUNCHCOIN,8,0.1,0.06704956812658758
LAUNCHCOIN,8,0.25,0.14771919697653782
LAUNCHCOIN,8,0.5,0.12884001132921452
LAUNCHCOIN,8,0.75,0.23661966755416816
LAUNCHCOIN,8,0.9,0.5488158848217862
LAUNCHCOIN,8,0.95,0.40865984470001515
LAUNCHCOIN,9,0.05,0.04409467407373907
LAUNCHCOIN,9,0.1,0.029402479523198983
LAUNCHCOIN,9,0.25,0.03680459749881119
LAUNCHCOIN,9,0.5,0.0602529372236598
LAUNCHCOIN,9,0.75,0.15579084887954042
LAUNCHCOIN,9,0.9,0.338147477945468
LAUNCHCOIN,9,0.95,0.3469967364876609
LAUNCHCOIN,10,0.05,0.18333411866709912
LAUNCHCOIN,10,0.1,0.10554110063119032
LAUNCHCOIN,10,0.25,0.18191239557449154
LAUNCHCOIN,10,0.5,0.27993314784149725
LAUNCHCOIN,10,0.75,0.2974991291074065
LAUNCHCOIN,10,0.9,0.31288948305518355
LAUNCHCOIN,10,0.95,0.3139990674807242
LAUNCHCOIN,11,0.05,0.8270880159167384
LAUNCHCOIN,11,0.1,1.4011694004746873
LAUNCHCOIN,11,0.25,3.339285322301437
LAUNCHCOIN,11,0.5,6.466794301116274
LAUNCHCOIN,11,0.75,9.33895663417997
LAUNCHCOIN,11,0.9,9.790450826241521
LAUNCHCOIN,11,0.95,7.164834567927504
LAUNCHCOIN,12,0.05,0.1622851170157926
LAUNCHCOIN,12,0.1,0.3050582670864684
LAUNCHCOIN,12,0.25,0.7073884435428136
LAUNCHCOIN,12,0.5,1.123483239313674
LAUNCHCOIN,12,0.75,1.4712096160418275
LAUNCHCOIN,12,0.9,1.459507634730407
LAUNCHCOIN,12,0.95,0.8123243758797806
LAUNCHCOIN,13,0.05,0.017708290269014493
LAUNCHCOIN,13,0.1,0.03560934131502643
LAUNCHCOIN,13,0.25,0.09015640391722059
LAUNCHCOIN,13,0.5,0.1703467668384423
LAUNCHCOIN,13,0.75,1.0598398386214078
LAUNCHCOIN,13,0.9,1.71973483298074
LAUNCHCOIN,13,0.95,0.9684737329759372
LAUNCHCOIN,14,0.05,0.012867026765796407
LAUNCHCOIN,14,0.1,0.024816784332372683
LAUNCHCOIN,14,0.25,0.03488103805133811
LAUNCHCOIN,14,0.5,0.07856406292468876
LAUNCHCOIN,14,0.75,0.4063579416892887
LAUNCHCOIN,14,0.9,1.319578830909616
LAUNCHCOIN,14,0.95,0.7060711659491252
LAUNCHCOIN,15,0.05,0.01498365266898266
LAUNCHCOIN,15,0.1,0.027113164981687272
LAUNCHCOIN,15,0.25,0.03905213784454501
LAUNCHCOIN,15,0.5,0.41659810800126923
LAUNCHCOIN,15,0.75,1.1172009589364456
LAUNCHCOIN,15,0.9,1.5861179946909838
LAUNCHCOIN,15,0.95,0.9263274974706155
LAUNCHCOIN,16,0.05,0.034254915087792916
LAUNCHCOIN,16,0.1,0.06443721609602691
LAUNCHCOIN,16,0.25,0.1496401566678437
LAUNCHCOIN,16,0.5,0.28698027743643345
LAUNCHCOIN,16,0.75,1.1416654688591985
LAUNCHCOIN,16,0.9,0.7299761910091123
LAUNCHCOIN,16,0.95,0.6033970605438426
LAUNCHCOIN,17,0.05,0.007895893947788354
LAUNCHCOIN,17,0.1,0.014339796828659705
LAUNCHCOIN,17,0.25,0.027827315130945964
LAUNCHCOIN,17,0.5,0.04217116371228915
LAUNCHCOIN,17,0.75,0.03231153021437025
LAUNCHCOIN,17,0.9,0.01624955563751722
LAUNCHCOIN,17,0.95,0.005402929256337649
MEW,0,0.05,0.002457571134046505
MEW,0,0.1,0.004250062933398427
MEW,0,0.25,0.008110670098193539
MEW,0,0.5,0.008865138078706722
MEW,0,0.75,0.011296640648720388
MEW,0,0.9,0.0067177390037547165
MEW,0,0.95,0.002565569429847718
MEW,1,0.05,0.006246858390957701
MEW,1,0.1,0.009988833264302843
MEW,1,0.25,0.018897234859454003
MEW,1,0.5,0.033371214602020915
MEW,1,0.75,0.02883270759216314
MEW,1,0.9,0.027295802280415782
MEW,1,0.95,0.02660015471846057
MEW,2,0.05,0.01757469467235327
MEW,2,0.1,0.02633597708415429
MEW,2,0.25,0.0399668228561511
MEW,2,0.5,0.05304218625345012
MEW,2,0.75,0.05241079184145806
MEW,2,0.9,0.04920996613358694
MEW,2,0.95,0.03916034278401286
MEW,3,0.05,0.01197878449183916
MEW,3,0.1,0.025724576328826115
MEW,3,0.25,0.03697102967390393
MEW,3,0.5,0.04088302191359657
MEW,3,0.75,0.031011197626872915
MEW,3,0.9,0.013678123454170332
MEW,3,0.95,0.01209446370476632
MEW,4,0.05,0.009376451548196977
MEW,4,0.1,0.010455656514824288
MEW,4,0.25,0.01601096503562069
MEW,4,0.5,0.021487037442809432
MEW,4,0.75,0.010725848186707276
MEW,4,0.9,0.008624566650039097
MEW,4,0.95,0.008457023274243377
MEW,5,0.05,0.005265846353197865
MEW,5,0.1,0.0103597644410624
MEW,5,0.25,0.05173311312052953
MEW,5,0.5,0.05957430707894653
MEW,5,0.75,0.03846576507323626
MEW,5,0.9,0.019767577724844804
MEW,5,0.95,0.013066960479436207
MEW,6,0.05,0.0058203358865065976
MEW,6,0.1,0.007982045310667875
MEW,6,0.25,0.02220735031000667
MEW,6,0.5,0.030309576769302685
MEW,6,0.75,0.028612007818825922
MEW,6,0.9,0.015665229132717045
MEW,6,0.95,0.009119148266959441
MEW,7,0.05,0.009318699312546485
MEW,7,0.1,0.016615883018497882
MEW,7,0.25,0.02932752732819895
MEW,7,0.5,0.034725232484045646
MEW,7,0.75,0.020480630973429226
MEW,7,0.9,0.012744363098809698
MEW,7,0.95,0.00894829751718368
MEW,8,0.05,0.006304749601535074
MEW,8,0.1,0.009911382926245783
MEW,8,0.25,0.014291942160796614
MEW,8,0.5,0.02675175149866382
MEW,8,0.75,0.02243336867592439
MEW,8,0.9,0.016253054155601594
MEW,8,0.95,0.0065083801069111
MEW,9,0.05,0.008963752519702661
MEW,9,0.1,0.01161726464318886
MEW,9,0.25,0.02484279071192153
MEW,9,0.5,0.025489777245335982
MEW,9,0.75,0.01653994793975883
MEW,9,0.9,0.012560454087792711
MEW,9,0.95,0.003237166884559301
MEW,10,0.05,0.00491878608200491
MEW,10,0.1,0.008938935538996549
MEW,10,0.25,0.010775739872158997
MEW,10,0.5,0.017434269997658583
MEW,10,0.75,0.010841279912756442
MEW,10,0.9,0.005007242288190516
MEW,10,0.95,0.004346231703499736
MEW,11,0.05,0.005582189630108179
MEW,11,0.1,0.009395451354134726
MEW,11,0.25,0.020002627694742234
MEW,11,0.5,0.017786925802014287
MEW,11,0.75,0.01221895445844227
MEW,11,0.9,0.009464253845948862
MEW,11,0.95,0.0034567678579973727
MEW,12,0.05,0.004342916690713398
MEW,12,0.1,0.006395521314854093
MEW,12,0.25,0.013116603299897884
MEW,12,0.5,0.02373500219091196
MEW,12,0.75,0.02116890855149565
MEW,12,0.9,0.014010794664927868
MEW,12,0.95,0.008587588245796142
MEW,13,0.05,0.0023862314681919235
MEW,13,0.1,0.003332361526316588
MEW,13,0.25,0.00880685618752503
MEW,13,0.5,0.01604748169416175
MEW,13,0.75,0.011084240742828391
MEW,13,0.9,0.006744056530149285
MEW,13,0.95,0.0037531464575333785
MEW,14,0.05,0.005238573999902931
MEW,14,0.1,0.0073737825542866614
MEW,14,0.25,0.012185089405235045
MEW,14,0.5,0.012221747217622541
MEW,14,0.75,0.008105152943067795
MEW,14,0.9,0.003442069958624809
MEW,14,0.95,0.002579786038927003
MEW,15,0.05,0.007184182135685914
MEW,15,0.1,0.011861527498739257
MEW,15,0.25,0.01782216578972925
MEW,15,0.5,0.01460953594114175
MEW,15,0.75,0.01951943358474378
MEW,15,0.9,0.01609520713939911
MEW,15,0.95,0.003655464237842505
MEW,16,0.05,0.008133015825423681
MEW,16,0.1,0.013699925932132206
MEW,16,0.25,0.026178457170021596
MEW,16,0.5,0.04327659473843623
MEW,16,0.75,0.04112920020876466
MEW,16,0.9,0.026031190344688093
MEW,16,0.95,0.01073369614012462
MEW,17,0.05,0.0061967366244292735
MEW,17,0.1,0.009613248754961825
MEW,17,0.25,0.024470071871320113
MEW,17,0.5,0.02600551255208648
MEW,17,0.75,0.01618455803864648
MEW,17,0.9,0.0073896069376608005
MEW,17,0.95,0.005209982445518128
MEW,18,0.05,0.004156098461294912
MEW,18,0.1,0.017830402410359537
MEW,18,0.25,0.023930354364526934
MEW,18,0.5,0.02211325913251125
MEW,18,0.75,0.018940052974509847
MEW,18,0.9,0.009432972268973489
MEW,18,0.95,0.0057690787277458085
MEW,19,0.05,0.003180100345757053
MEW,19,0.1,0.0037728261558732765
MEW,19,0.25,0.009762382052921416
MEW,19,0.5,0.019460642922583725
MEW,19,0.75,0.01958020986869508
MEW,19,0.9,0.010918039640809356
MEW,19,0.95,0.00639748070873446
MEW,20,0.05,0.0054498513237146995
MEW,20,0.1,0.00942758962288988
MEW,20,0.25,0.015177036305608313
MEW,20,0.5,0.018122383319569092
MEW,20,0.75,0.013646741086973594
MEW,20,0.9,0.006679027166094124
MEW,20,0.95,0.0035069270637451528
MEW,21,0.05,0.007870316468943749
MEW,21,0.1,0.013009733773203398
MEW,21,0.25,0.02565598699623392
MEW,21,0.5,0.036842279930130624
MEW,21,0.75,0.045133015773154345
MEW,21,0.9,0.026449777018498478
MEW,21,0.95,0.019645910400819696
MEW,22,0.05,0.027137480634965207
MEW,22,0.1,0.041902171097078354
MEW,22,0.25,0.04100983763984369
MEW,22,0.5,0.03411930861456816
MEW,22,0.75,0.024235479672348615
MEW,22,0.9,0.01179515949007838
MEW,22,0.95,0.009026708547326066
MEW,23,0.05,0.00802946777985666
MEW,23,0.1,0.005219000389617837
MEW,23,0.25,0.009216836408391828
MEW,23,0.5,0.010715276907981635
MEW,23,0.75,0.015424064180150743
MEW,23,0.9,0.011595545703709678
MEW,23,0.95,0.00956592019687307
MEW,24,0.05,0.008979249014234922
MEW,24,0.1,0.009314968741220394
MEW,24,0.25,0.017201358662164976
MEW,24,0.5,0.01730870366669625
MEW,24,0.75,0.006930083772455011
MEW,24,0.9,0.006725325725720311
MEW,24,0.95,0.007560394082398701
MLG,0,0.05,0.009797652303120899
MLG,0,0.1,0.015464480078178869
MLG,0,0.25,0.02258590643047818
MLG,0,0.5,0.03808626378969004
MLG,0,0.75,0.03074461766233863
MLG,0,0.9,0.0269354065374646
MLG,0,0.95,0.026440434077694714
MLG,1,0.05,0.011749513588366824
MLG,1,0.1,0.01890844149991452
MLG,1,0.25,0.025141212587634326
MLG,1,0.5,0.04757941185042047
MLG,1,0.75,0.05538964503522112
MLG,1,0.9,0.04061461559021043
MLG,1,0.95,0.026966105294601254
MLG,2,0.05,0.009612234020663265
MLG,2,0.1,0.010115432741593353
MLG,2,0.25,0.020326480497265376
MLG,2,0.5,0.029845528111970415
MLG,2,0.75,0.022804783550620242
MLG,2,0.9,0.010253985381168574
MLG,2,0.95,0.008075619406231194
MLG,3,0.05,0.007515858198998607
MLG,3,0.1,0.007514957555151338
MLG,3,0.25,0.014492468466467031
MLG,3,0.5,0.021915211181911132
MLG,3,0.75,0.026660868910213725
MLG,3,0.9,0.01505556128906285
MLG,3,0.95,0.00816674576056439
MLG,4,0.05,0.006917870711452154
MLG,4,0.1,0.007284717148211991
MLG,4,0.25,0.02672799435750266
MLG,4,0.5,0.04914346877512555
MLG,4,0.75,0.043945450763774686
MLG,4,0.9,0.029604721452816216
MLG,4,0.95,0.01567432764552185
MLG,5,0.05,0.00952927855712203
MLG,5,0.1,0.02361528612454795
MLG,5,0.25,0.04956445159137302
MLG,5,0.5,0.046157887291681333
MLG,5,0.75,0.04153157172399238
MLG,5,0.9,0.022740186743881386
MLG,5,0.95,0.015726217423375172
MLG,6,0.05,0.00813433926378219
MLG,6,0.1,0.011035086180674065
MLG,6,0.25,0.030750081044488495
MLG,6,0.5,0.019269410755532842
MLG,6,0.75,0.020951943087692725
MLG,6,0.9,0.016769602440851277
MLG,6,0.95,0.010411850472325774
MLG,7,0.05,0.016037173973105914
MLG,7,0.1,0.018604223739643308
MLG,7,0.25,0.03937478857511618
MLG,7,0.5,0.048309973160638425
MLG,7,0.75,0.029481475818953568
