timestamp,tvl_usd,tvl_change_12h
2025-03-12 12:00:00,13398640083.0,0.0
2025-03-13 00:00:00,13485939528.0,0.006515545194080152
2025-03-13 12:00:00,13485939528.0,0.0
2025-03-14 00:00:00,13418661088.0,-0.0049887840487726764
2025-03-14 12:00:00,13418661088.0,0.0
2025-03-15 00:00:00,14339399500.0,0.06861626550978284
2025-03-15 12:00:00,14339399500.0,0.0
2025-03-16 00:00:00,14643483335.0,0.021206176381374897
2025-03-16 12:00:00,14643483335.0,0.0
2025-03-17 00:00:00,13868437970.0,-0.05292766394915971
2025-03-17 12:00:00,13868437970.0,0.0
2025-03-18 00:00:00,14024227180.0,0.011233363868158763
2025-03-18 12:00:00,14024227180.0,0.0
2025-03-19 00:00:00,13847016418.0,-0.01263604473355373
2025-03-19 12:00:00,13847016418.0,0.0
2025-03-20 00:00:00,14754225017.0,0.06551653956448722
2025-03-20 12:00:00,14754225017.0,0.0
2025-03-21 00:00:00,14111778209.0,-0.04354324319032443
2025-03-21 12:00:00,14111778209.0,0.0
2025-03-22 00:00:00,14074737113.0,-0.0026248354708676702
2025-03-22 12:00:00,14074737113.0,0.0
2025-03-23 00:00:00,14061681196.0,-0.0009276135600387869
2025-03-23 12:00:00,14061681196.0,0.0
2025-03-24 00:00:00,14479078832.0,0.02968333801499723
2025-03-24 12:00:00,14479078832.0,0.0
2025-03-25 00:00:00,15106625181.0,0.04334159350062161
2025-03-25 12:00:00,15106625181.0,0.0
2025-03-26 00:00:00,15373913029.0,0.017693418933579785
2025-03-26 12:00:00,15373913029.0,0.0
2025-03-27 00:00:00,14890944694.0,-0.03141479557539917
2025-03-27 12:00:00,14890944694.0,0.0
2025-03-28 00:00:00,14927342658.0,0.0024443018725779364
2025-03-28 12:00:00,14927342658.0,0.0
2025-03-29 00:00:00,14216068632.0,-0.04764907206165103
2025-03-29 12:00:00,14216068632.0,0.0
2025-03-30 00:00:00,13942491302.0,-0.01924423250069185
2025-03-30 12:00:00,13942491302.0,0.0
2025-03-31 00:00:00,13806936458.0,-0.009722426291243647
2025-03-31 12:00:00,13806936458.0,0.0
2025-04-01 00:00:00,13846875205.0,0.0028926581303168053
2025-04-01 12:00:00,13846875205.0,0.0
2025-04-02 00:00:00,14017148856.0,0.012296900815464529
2025-04-02 12:00:00,14017148856.0,0.0
2025-04-03 00:00:00,13177452508.0,-0.05990493192490931
2025-04-03 12:00:00,13177452508.0,0.0
2025-04-04 00:00:00,13356052848.0,0.013553480074511626
2025-04-04 12:00:00,13356052848.0,0.0
2025-04-05 00:00:00,13773842678.0,0.031280935674237176
2025-04-05 12:00:00,13773842678.0,0.0
2025-04-06 00:00:00,13568752257.0,-0.014889847792989297
2025-04-06 12:00:00,13568752257.0,0.0
2025-04-07 00:00:00,12192785921.0,-0.10140699085209925
2025-04-07 12:00:00,12192785921.0,0.0
2025-04-08 00:00:00,12392564957.0,0.016385019575871906
2025-04-08 12:00:00,12392564957.0,0.0
2025-04-09 00:00:00,12208879184.0,-0.01482225621873734
2025-04-09 12:00:00,12208879184.0,0.0
2025-04-10 00:00:00,13483857333.0,0.10443040100444989
2025-04-10 12:00:00,13483857333.0,0.0
2025-04-11 00:00:00,13073414628.0,-0.03043956153373817
2025-04-11 12:00:00,13073414628.0,0.0
2025-04-12 00:00:00,13867276439.0,0.06072337132945704
2025-04-12 12:00:00,13867276439.0,0.0
2025-04-13 00:00:00,14915506337.0,0.07559017825966041
2025-04-13 12:00:00,14915506337.0,0.0
2025-04-14 00:00:00,14636233921.0,-0.018723629603322633
2025-04-14 12:00:00,14636233921.0,0.0
2025-04-15 00:00:00,14669924296.0,0.002301847263568302
2025-04-15 12:00:00,14669924296.0,0.0
2025-04-16 00:00:00,14487052042.0,-0.01246579398162695
2025-04-16 12:00:00,14487052042.0,0.0
2025-04-17 00:00:00,14947688701.0,0.03179643847930902
2025-04-17 12:00:00,14947688701.0,0.0
2025-04-18 00:00:00,15222905115.0,0.01841197120873872
2025-04-18 12:00:00,15222905115.0,0.0
2025-04-19 00:00:00,15173739195.0,-0.0032297330653104916
2025-04-19 12:00:00,15173739195.0,0.0
2025-04-20 00:00:00,15784898205.0,0.04027741627465087
2025-04-20 12:00:00,15784898205.0,0.0
2025-04-21 00:00:00,15705967108.0,-0.005000418499689685
2025-04-21 12:00:00,15705967108.0,0.0
2025-04-22 00:00:00,15549607825.0,-0.009955406243042253
2025-04-22 12:00:00,15549607825.0,0.0
2025-04-23 00:00:00,16782280128.0,0.07927353003836934
2025-04-23 12:00:00,16782280128.0,0.0
2025-04-24 00:00:00,17142889598.0,0.02148751345166433
2025-04-24 12:00:00,17142889598.0,0.0
2025-04-25 00:00:00,17268305320.0,0.007315903266076562
2025-04-25 12:00:00,17268305320.0,0.0
2025-04-26 00:00:00,17289463181.0,0.0012252424663521388
2025-04-26 12:00:00,17289463181.0,0.0
2025-04-27 00:00:00,17141524836.0,-0.008556560921022416
2025-04-27 12:00:00,17141524836.0,0.0
2025-04-28 00:00:00,16965768470.0,-0.01025325154451151
2025-04-28 12:00:00,16965768470.0,0.0
2025-04-29 00:00:00,17036487413.0,0.004168331256261704
2025-04-29 12:00:00,17036487413.0,0.0
2025-04-30 00:00:00,16886940354.0,-0.008778045343190044
2025-04-30 12:00:00,16886940354.0,0.0
2025-05-01 00:00:00,17003620796.0,0.006909507557558259
2025-05-01 12:00:00,17003620796.0,0.0
2025-05-02 00:00:00,17339300897.0,0.01974168355242112
2025-05-02 12:00:00,17339300897.0,0.0
2025-05-03 00:00:00,17091454232.0,-0.014293924909214883
2025-05-03 12:00:00,17091454232.0,0.0
2025-05-04 00:00:00,16890519387.0,-0.011756451046967875
2025-05-04 12:00:00,16890519387.0,0.0
2025-05-05 00:00:00,16652733905.0,-0.014078044407741186
2025-05-05 12:00:00,16652733905.0,0.0
2025-05-06 00:00:00,16824959857.0,0.010342202846842508
2025-05-06 12:00:00,16824959857.0,0.0
2025-05-07 00:00:00,16917672743.0,0.005510437278186231
2025-05-07 12:00:00,16917672743.0,0.0
2025-05-08 00:00:00,17042231681.0,0.007362652055764585
2025-05-08 12:00:00,17042231681.0,0.0
2025-05-09 00:00:00,18562146842.0,0.08918521878179364
2025-05-09 12:00:00,18562146842.0,0.0
2025-05-10 00:00:00,19454862066.0,0.04809331763177749
2025-05-10 12:00:00,19454862066.0,0.0
2025-05-11 00:00:00,20430929774.0,0.050170888114689394
2025-05-11 12:00:00,20430929774.0,0.0
2025-05-12 00:00:00,20093508714.0,-0.016515208252019686
2025-05-12 12:00:00,20093508714.0,0.0
2025-05-13 00:00:00,19992251152.0,-0.005039317096941387
2025-05-13 12:00:00,19992251152.0,0.0
2025-05-14 00:00:00,21017840675.0,0.051299351693938844
2025-05-14 12:00:00,21017840675.0,0.0
2025-05-15 00:00:00,20450020986.0,-0.02701608113698384
2025-05-15 12:00:00,20450020986.0,0.0
2025-05-16 00:00:00,19781372641.0,-0.03269670703310057
2025-05-16 12:00:00,19781372641.0,0.0
2025-05-17 00:00:00,19565775625.0,-0.010898991688430226
2025-05-17 12:00:00,19565775625.0,0.0
2025-05-18 00:00:00,19512860240.0,-0.002704486957950558
2025-05-18 12:00:00,19512860240.0,0.0
2025-05-19 00:00:00,19963622565.0,0.023100781712973584
2025-05-19 12:00:00,19963622565.0,0.0
2025-05-20 00:00:00,19650416050.0,-0.015688861777476748
2025-05-20 12:00:00,19650416050.0,0.0
2025-05-21 00:00:00,19862461906.0,0.010790909233700408
2025-05-21 12:00:00,19862461906.0,0.0
2025-05-22 00:00:00,20545627207.0,0.03439479477584961
2025-05-22 12:00:00,20545627207.0,0.0
2025-05-23 00:00:00,21214080047.0,0.03253504180063449
2025-05-23 12:00:00,21214080047.0,0.0
2025-05-24 00:00:00,20507026658.0,-0.033329439100518
2025-05-24 12:00:00,20507026658.0,0.0
2025-05-25 00:00:00,20433954201.0,-0.0035632887311576322
2025-05-25 12:00:00,20433954201.0,0.0
2025-05-26 00:00:00,20667530145.0,0.01143077554654437
2025-05-26 12:00:00,20667530145.0,0.0
2025-05-27 00:00:00,20622287418.0,-0.0021890727475699645
2025-05-27 12:00:00,20622287418.0,0.0
2025-05-28 00:00:00,20693448444.0,0.003450685394768005
