token,timestamp,size,y_true,ret_net
$WIF,2025-05-26 12:00:00,0.0,-0.019354833039522,-0.0
$WIF,2025-05-27 00:00:00,0.0,0.0053153753880721,0.0
$WIF,2025-05-27 12:00:00,0.0,0.006945902510606,0.0
$WIF,2025-05-28 00:00:00,0.0,0.0274139441098268,0.0
$WIF,2025-05-28 12:00:00,0.0,0.0140061161414195,0.0
$WIF,2025-05-29 00:00:00,0.0,-0.0224230349164752,-0.0
$WIF,2025-05-29 12:00:00,0.0,-0.0433999450550306,-0.0
$WIF,2025-05-30 00:00:00,-0.06666666666666667,-0.1091670996305808,0.006944473308705386
$WIF,2025-05-30 12:00:00,-0.0625,-0.1771475855581032,0.01075922409738145
$WIF,2025-05-31 00:00:00,-0.0625,-0.2745975225439701,0.01684984515899813
$WIF,2025-05-31 12:00:00,-0.06666666666666667,-0.2318184640428701,0.015121230936191339
$WIF,2025-06-01 00:00:00,-0.058823529411764705,-0.263236953079737,0.015190409004690411
$WIF,2025-06-01 12:00:00,-0.16666666666666666,-0.1795238225286877,0.029087303754781284
$WIF,2025-06-02 00:00:00,-0.1111111111111111,-0.1641080657036792,0.017678673967075464
$WIF,2025-06-02 12:00:00,0.0,0.0477554783594915,0.0
$michi,2025-03-20 12:00:00,0.0,0.0011112170540306,0.0
$michi,2025-03-21 00:00:00,-0.09090909090909091,0.0270932636945988,-0.002917569426781709
$michi,2025-03-21 12:00:00,0.0,0.0456391399761209,0.0
$michi,2025-03-22 00:00:00,0.0,0.0739917889795778,0.0
$michi,2025-03-22 12:00:00,0.0,-0.0685524952851946,-0.0
$michi,2025-03-23 00:00:00,0.0,-0.0643419154635512,-0.0
$michi,2025-03-23 12:00:00,0.0,-0.0114344498117593,-0.0
$michi,2025-03-24 00:00:00,0.08333333333333333,0.1617708148451799,0.01306423457043166
$michi,2025-03-24 12:00:00,0.07692307692307693,0.1055475938806778,0.007734430298513678
$michi,2025-03-25 00:00:00,0.1,0.0798274605789584,0.007482746057895839
$michi,2025-03-25 12:00:00,0.1111111111111111,0.1219357762091863,0.012992864023242921
$michi,2025-03-26 00:00:00,0.07142857142857142,0.1140312891825787,0.007787949227327049
$michi,2025-03-26 12:00:00,-0.1111111111111111,0.017064242692339,-0.0024515825213709997
$michi,2025-03-27 00:00:00,-0.1111111111111111,-0.05924649402972,0.0060273882255244444
$michi,2025-03-27 12:00:00,-0.1111111111111111,-0.0576881530916811,0.00585423923240901
$michi,2025-03-28 00:00:00,-0.14285714285714285,-0.1959647908609079,0.027280684408701125
$michi,2025-03-28 12:00:00,-0.09090909090909091,-0.1967172455780151,0.017428840507092282
$michi,2025-03-29 00:00:00,-0.07142857142857142,-0.2874544051470581,0.020175314653361292
$michi,2025-03-29 12:00:00,-0.06666666666666667,-0.2419522626048281,0.01579681750698854
$michi,2025-03-30 00:00:00,-0.06666666666666667,-0.2333930310100984,0.015226202067339894
$michi,2025-03-30 12:00:00,-0.07692307692307693,-0.2088106701819022,0.015677743860146323
$michi,2025-03-31 00:00:00,-0.07692307692307693,-0.1145084097290803,0.00842372382531387
$michi,2025-03-31 12:00:00,-0.1111111111111111,-0.0804583076342894,0.008384256403809933
$michi,2025-04-01 00:00:00,0.0,0.0370174130716942,0.0
$michi,2025-04-01 12:00:00,0.0,0.0551371578442829,0.0
$michi,2025-04-02 00:00:00,0.0,0.0165240389427006,0.0
$michi,2025-04-02 12:00:00,-0.09090909090909091,-0.1523649874339344,0.013396817039448582
$michi,2025-04-03 00:00:00,-0.08333333333333333,-0.1483646928482879,0.011947057737357325
$michi,2025-04-03 12:00:00,-0.09090909090909091,-0.1567597748154411,0.0137963431650401
$michi,2025-04-04 00:00:00,-0.1,-0.2157708884671233,0.021077088846712333
$michi,2025-04-04 12:00:00,-0.07142857142857142,-0.1536181910466573,0.010615585074761234
$michi,2025-04-05 00:00:00,0.0,-0.1113772988534722,-0.0
